"network","p","m","n","epoch","df_correction_method","mean_lambda","mean_df","prop_miss","recall","precision","hamming_distance","shd"
"magic_niab",44,100,500,10,"br",0.0209512155257092,481.07910711762,0.5,0.920634920634921,0.950819672131147,8,10
"magic_niab",44,100,500,10,"reiter",0.0209512155257092,491.061238446034,0.5,0.920634920634921,0.950819672131147,8,10
"magic_niab",44,100,500,1,"old",0.0365739479799851,117221.115700228,0.9,0.970588235294118,0.956521739130435,5,8
"magic_niab",44,100,500,1,"br",0.0365853496576306,470.821725187297,0.9,0.955882352941177,0.955882352941177,6,9
"magic_niab",44,100,500,1,"reiter",0.0365853496576306,487.941794089112,0.9,0.955882352941177,0.955882352941177,6,9
"magic_niab",44,100,500,2,"old",0.0444362039267936,92221.4169430668,0.9,0.917808219178082,0.917808219178082,12,17
"magic_niab",44,100,500,2,"br",0.0438281627234944,466.450783593818,0.9,0.917808219178082,0.917808219178082,12,17
"magic_niab",44,100,500,2,"reiter",0.0438281627234944,486.680234635193,0.9,0.917808219178082,0.917808219178082,12,17
"magic_niab",44,100,500,3,"old",0.0393668675179126,98102.2255059487,0.9,0.865671641791045,0.878787878787879,17,21
"magic_niab",44,100,500,3,"br",0.0393318660854962,469.753114796516,0.9,0.865671641791045,0.892307692307692,16,19
"magic_niab",44,100,500,3,"reiter",0.0393318660854962,488.155987535894,0.9,0.865671641791045,0.892307692307692,16,19
"magic_niab",44,100,500,4,"old",0.0434910386604919,89859.4730026883,0.9,0.907894736842105,0.896103896103896,15,18
"magic_niab",44,100,500,4,"br",0.0434463295196807,466.564500700784,0.9,0.894736842105263,0.906666666666667,15,18
"magic_niab",44,100,500,4,"reiter",0.0434463295196807,486.737070175294,0.9,0.894736842105263,0.906666666666667,15,18
"magic_niab",44,100,500,5,"old",0.0432475537848249,91277.8675139156,0.9,0.953125,0.924242424242424,8,11
"magic_niab",44,100,500,5,"br",0.0432110505283676,467.293346727687,0.9,0.953125,0.924242424242424,8,11
"magic_niab",44,100,500,5,"reiter",0.0432110505283676,487.392797813391,0.9,0.953125,0.924242424242424,8,11
"magic_niab",44,100,500,6,"old",0.0392155054386413,111407.234532951,0.9,0.955882352941177,1,3,3
"magic_niab",44,100,500,6,"br",0.039208517899701,470.120435639545,0.9,0.955882352941177,1,3,3
"magic_niab",44,100,500,6,"reiter",0.039208517899701,488.461595761658,0.9,0.955882352941177,1,3,3
"magic_niab",44,100,500,7,"old",0.0384382098492658,147816.887538965,0.9,0.915492957746479,0.942028985507246,10,14
"magic_niab",44,100,500,7,"br",0.0384462206586469,470.128747926836,0.9,0.915492957746479,0.942028985507246,10,14
"magic_niab",44,100,500,7,"reiter",0.0384462206586469,488.101049689591,0.9,0.915492957746479,0.942028985507246,10,14
"magic_niab",44,100,500,8,"old",0.0393051765244792,114926.50971804,0.9,0.924242424242424,0.953125,8,10
"magic_niab",44,100,500,8,"br",0.0392853831125515,469.902959922406,0.9,0.924242424242424,0.953125,8,10
"magic_niab",44,100,500,8,"reiter",0.0392853831125515,488.257990210929,0.9,0.924242424242424,0.953125,8,10
"magic_niab",44,100,500,9,"old",0.0404541031765044,101577.879285167,0.9,0.902439024390244,0.986666666666667,9,12
"magic_niab",44,100,500,9,"br",0.0404602861967743,468.505483158182,0.9,0.902439024390244,0.986666666666667,9,12
"magic_niab",44,100,500,9,"reiter",0.0404602861967743,487.359775699964,0.9,0.902439024390244,0.986666666666667,9,12
"magic_niab",44,100,500,10,"old",0.0386429423017897,108319.960552506,0.9,0.914285714285714,0.941176470588235,10,14
"magic_niab",44,100,500,10,"br",0.0386429423017897,470.247938438315,0.9,0.914285714285714,0.941176470588235,10,14
"magic_niab",44,100,500,10,"reiter",0.0386429423017897,488.330049553142,0.9,0.914285714285714,0.941176470588235,10,14
"magic_niab",44,100,100,1,"old",0.00521963425430142,Inf,0.1,0.945945945945946,0.972222222222222,3,6
"magic_niab",44,100,100,1,"br",0.00532174037853159,94.0848206288989,0.1,0.972972972972973,1,1,2
"magic_niab",44,100,100,1,"reiter",0.00532174037853159,94.5603487208637,0.1,0.972972972972973,1,1,2
"magic_niab",44,100,100,2,"old",0.00561937940050718,Inf,0.1,0.972972972972973,0.972972972972973,2,5
"magic_niab",44,100,100,2,"br",0.0056499811102229,94.2026314727193,0.1,0.972972972972973,0.972972972972973,2,5
"magic_niab",44,100,100,2,"reiter",0.0056499811102229,94.7085692975082,0.1,0.972972972972973,0.972972972972973,2,5
"magic_niab",44,100,100,3,"old",0.00413604759530708,Inf,0.1,0.911764705882353,1,3,6
"magic_niab",44,100,100,3,"br",0.00417115281124929,94.3836820102022,0.1,0.911764705882353,1,3,6
"magic_niab",44,100,100,3,"reiter",0.00417115281124929,94.7567443247175,0.1,0.911764705882353,1,3,6
"magic_niab",44,100,100,4,"old",0.00449330412772357,Inf,0.1,0.933333333333333,0.96551724137931,3,4
"magic_niab",44,100,100,4,"br",0.00453980417669273,94.2837932550324,0.1,0.833333333333333,0.961538461538462,6,7
"magic_niab",44,100,100,4,"reiter",0.00453980417669273,94.6904923931784,0.1,0.833333333333333,0.961538461538462,6,7
"magic_niab",44,100,100,5,"old",0.00531981966473633,Inf,0.1,0.970588235294118,0.970588235294118,2,3
"magic_niab",44,100,100,5,"br",0.0053062099967026,94.1279961796899,0.1,0.911764705882353,0.96875,4,8
"magic_niab",44,100,100,5,"reiter",0.0053062099967026,94.6004293814525,0.1,0.911764705882353,0.96875,4,8
"magic_niab",44,100,100,6,"old",0.00808035880900407,Inf,0.1,0.974358974358974,0.974358974358974,2,2
"magic_niab",44,100,100,6,"br",0.00812306675637452,93.8995906425907,0.1,0.923076923076923,0.972972972972973,4,6
"magic_niab",44,100,100,6,"reiter",0.00812306675637452,94.624755266288,0.1,0.923076923076923,0.972972972972973,4,6
"magic_niab",44,100,100,7,"old",0.00880228104544984,Inf,0.1,0.918918918918919,0.871794871794872,8,9
"magic_niab",44,100,100,7,"br",0.00849943418492247,93.857876342029,0.1,0.945945945945946,0.921052631578947,5,5
"magic_niab",44,100,100,7,"reiter",0.00849943418492247,94.6151701718058,0.1,0.945945945945946,0.921052631578947,5,5
"magic_niab",44,100,100,8,"old",0.00451389181354341,Inf,0.1,1,1,0,0
"magic_niab",44,100,100,8,"br",0.00457176930502244,94.3444957302741,0.1,0.945945945945946,1,2,3
"magic_niab",44,100,100,8,"reiter",0.00457176930502244,94.7529357889159,0.1,0.945945945945946,1,2,3
"magic_niab",44,100,100,9,"old",0.00903052234361656,Inf,0.1,0.861111111111111,0.96875,6,9
"magic_niab",44,100,100,9,"br",0.00902195718113235,93.8061659117177,0.1,0.861111111111111,1,5,6
"magic_niab",44,100,100,9,"reiter",0.00902195718113235,94.6067662158288,0.1,0.861111111111111,1,5,6
"magic_niab",44,100,100,10,"old",0.00805875242574358,Inf,0.1,0.935483870967742,0.966666666666667,3,6
"magic_niab",44,100,100,10,"br",0.00809161343345341,93.9445000786301,0.1,0.903225806451613,0.96551724137931,4,8
"magic_niab",44,100,100,10,"reiter",0.00809161343345341,94.6671482625674,0.1,0.903225806451613,0.96551724137931,4,8
"magic_niab",44,100,100,1,"old",0.0304976616522554,Inf,0.5,0.8,0.875,11,15
"magic_niab",44,100,100,1,"br",0.0313120891550162,91.6970113322736,0.5,0.714285714285714,0.892857142857143,13,19
"magic_niab",44,100,100,1,"reiter",0.0313120891550162,94.4630584202026,0.5,0.714285714285714,0.892857142857143,13,19
"magic_niab",44,100,100,2,"old",0.0340117871166692,Inf,0.5,0.92,0.793103448275862,8,10
"magic_niab",44,100,100,2,"br",0.0338108744823514,91.5000626512075,0.5,0.88,0.846153846153846,7,10
"magic_niab",44,100,100,2,"reiter",0.0338108744823514,94.4770788568567,0.5,0.88,0.846153846153846,7,10
"magic_niab",44,100,100,3,"old",0.0341802698258273,Inf,0.5,0.828571428571429,0.878787878787879,10,15
"magic_niab",44,100,100,3,"br",0.0342736270681052,91.3112481443502,0.5,0.828571428571429,0.878787878787879,10,15
"magic_niab",44,100,100,3,"reiter",0.0342736270681052,94.3289670349695,0.5,0.828571428571429,0.878787878787879,10,15
"magic_niab",44,100,100,4,"old",0.0332823004158648,Inf,0.5,0.825,0.916666666666667,10,15
"magic_niab",44,100,100,4,"br",0.0333881687663204,91.4086547157656,0.5,0.75,0.909090909090909,13,19
"magic_niab",44,100,100,4,"reiter",0.0333881687663204,94.3622380194074,0.5,0.75,0.909090909090909,13,19
"magic_niab",44,100,100,5,"old",0.0374203713979835,Inf,0.5,0.789473684210526,0.9375,10,13
"magic_niab",44,100,100,5,"br",0.0371682389225379,91.1014900519056,0.5,0.763157894736842,0.935483870967742,11,14
"magic_niab",44,100,100,5,"reiter",0.0371682389225379,94.3685104387796,0.5,0.763157894736842,0.935483870967742,11,14
"magic_niab",44,100,100,6,"old",0.0288457629808867,Inf,0.5,0.933333333333333,0.823529411764706,8,13
"magic_niab",44,100,100,6,"br",0.0289321008528106,91.9237936310752,0.5,0.9,0.870967741935484,7,11
"magic_niab",44,100,100,6,"reiter",0.0289321008528106,94.4893399580482,0.5,0.9,0.870967741935484,7,11
"magic_niab",44,100,100,7,"old",0.0329924127265064,Inf,0.5,0.941176470588235,0.941176470588235,4,6
"magic_niab",44,100,100,7,"br",0.0332915009643071,91.4408725128223,0.5,0.911764705882353,0.939393939393939,5,8
"magic_niab",44,100,100,7,"reiter",0.0332915009643071,94.3694236100167,0.5,0.911764705882353,0.939393939393939,5,8
"magic_niab",44,100,100,8,"old",0.0370939207186992,Inf,0.5,0.783783783783784,0.828571428571429,14,20
"magic_niab",44,100,100,8,"br",0.0373043507527731,91.0445062435264,0.5,0.72972972972973,0.84375,15,21
"magic_niab",44,100,100,8,"reiter",0.0373043507527731,94.3241991300092,0.5,0.756756756756757,0.848484848484849,14,21
"magic_niab",44,100,100,9,"old",0.0384585903186247,Inf,0.5,0.794117647058823,0.964285714285714,8,13
"magic_niab",44,100,100,9,"br",0.0385167848101349,90.7982343890015,0.5,0.794117647058823,0.964285714285714,8,13
"magic_niab",44,100,100,9,"reiter",0.0385167848101349,94.1760006738851,0.5,0.794117647058823,0.964285714285714,8,13
"magic_niab",44,100,100,10,"old",0.0369351783556185,Inf,0.5,0.864864864864865,0.888888888888889,9,11
"magic_niab",44,100,100,10,"br",0.0373887255027098,90.9971787623957,0.5,0.810810810810811,0.9375,9,11
"magic_niab",44,100,100,10,"reiter",0.0373887255027098,94.2762127952503,0.5,0.810810810810811,0.9375,9,11
"magic_niab",44,100,100,1,"old",0.0540587765833647,Inf,0.9,0.606060606060606,0.666666666666667,23,24
"magic_niab",44,100,100,1,"br",0.0533535034292754,89.4491819644493,0.9,0.575757575757576,0.791666666666667,19,22
"magic_niab",44,100,100,1,"reiter",0.0535961226598546,94.1018867998201,0.9,0.606060606060606,0.769230769230769,19,21
"magic_niab",44,100,100,2,"old",0.0606444822377173,Inf,0.9,0.894736842105263,0.829268292682927,11,14
"magic_niab",44,100,100,2,"br",0.0603702119344779,88.5843452909421,0.9,0.842105263157895,0.888888888888889,10,14
"magic_niab",44,100,100,2,"reiter",0.0604861299734179,93.8186749377083,0.9,0.842105263157895,0.864864864864865,11,15
"magic_niab",44,100,100,3,"old",0.0538417757194997,Inf,0.9,0.8,1,8,10
"magic_niab",44,100,100,3,"br",0.0540351261113824,89.2446926192809,0.9,0.725,0.935483870967742,13,17
"magic_niab",44,100,100,3,"reiter",0.0540351261113824,93.9447200328775,0.9,0.725,0.935483870967742,13,17
"magic_niab",44,100,100,4,"old",0.0606743396209262,Inf,0.9,0.75,0.807692307692308,12,19
"magic_niab",44,100,100,4,"br",0.0606946992222724,88.6842376004675,0.9,0.75,0.84,11,18
"magic_niab",44,100,100,4,"reiter",0.0606946992222724,93.9452064017089,0.9,0.75,0.84,11,18
"magic_niab",44,100,100,5,"old",0.0572117444034213,Inf,0.9,0.647058823529412,0.814814814814815,17,23
"magic_niab",44,100,100,5,"br",0.057131260068866,88.9500333903534,0.9,0.617647058823529,0.807692307692308,18,24
"magic_niab",44,100,100,5,"reiter",0.057131260068866,93.921681848953,0.9,0.617647058823529,0.807692307692308,18,24
"magic_niab",44,100,100,6,"old",0.0650399560775615,Inf,0.9,0.71875,0.821428571428571,14,22
"magic_niab",44,100,100,6,"br",0.0652111978539936,88.1858274068268,0.9,0.6875,0.814814814814815,15,23
"magic_niab",44,100,100,6,"reiter",0.0652694122700194,93.8306952807832,0.9,0.6875,0.846153846153846,14,23
"magic_niab",44,100,100,7,"old",0.0539138812274023,Inf,0.9,0.805555555555556,0.828571428571429,13,18
"magic_niab",44,100,100,7,"br",0.0538844768765573,89.2574920343117,0.9,0.777777777777778,0.823529411764706,14,19
"magic_niab",44,100,100,7,"reiter",0.053870006525905,93.9700140608175,0.9,0.777777777777778,0.823529411764706,14,19
"magic_niab",44,100,100,8,"old",0.0626700367015739,Inf,0.9,0.771428571428571,0.794117647058823,15,19
"magic_niab",44,100,100,8,"br",0.0624942263645991,88.4149901815656,0.9,0.714285714285714,0.78125,17,21
"magic_niab",44,100,100,8,"reiter",0.0625148199581394,93.8238145558236,0.9,0.742857142857143,0.787878787878788,16,20
"magic_niab",44,100,100,9,"old",0.0611391380040698,Inf,0.9,0.771428571428571,0.870967741935484,12,14
"magic_niab",44,100,100,9,"br",0.0606709906717458,88.7098154775675,0.9,0.8,0.875,11,13
"magic_niab",44,100,100,9,"reiter",0.0606709906717458,93.9743994295863,0.9,0.8,0.875,11,13
"magic_niab",44,100,100,10,"old",0.06333464193465,Inf,0.9,0.702702702702703,0.742857142857143,20,29
"magic_niab",44,100,100,10,"br",0.0631639222317014,88.3360653446257,0.9,0.702702702702703,0.764705882352941,19,27
"magic_niab",44,100,100,10,"reiter",0.063068846608968,93.7889715358071,0.9,0.702702702702703,0.764705882352941,19,27
"magic_niab",44,100,25,1,"old",0,Inf,0.1,1,1,0,0
"magic_niab",44,100,25,1,"br",0,20.1484364548495,0.1,0.842105263157895,0.941176470588235,4,5
"magic_niab",44,100,25,1,"reiter",0,20.1484364548495,0.1,0.842105263157895,0.941176470588235,4,5
"magic_niab",44,100,25,2,"old",0.0319689042239206,Inf,0.1,0.85,0.80952380952381,7,10
"magic_niab",44,100,25,2,"br",0.0326989267751804,19.4982591560879,0.1,0.55,0.6875,14,18
"magic_niab",44,100,25,2,"reiter",0.0326989267751804,19.8458922884405,0.1,0.55,0.6875,14,18
"magic_niab",44,100,25,3,"old",0.0493416421790338,Inf,0.1,1,0.857142857142857,2,3
"magic_niab",44,100,25,3,"br",0.0514354757032364,19.0927843225071,0.1,0.833333333333333,0.909090909090909,3,4
"magic_niab",44,100,25,3,"reiter",0.0514354757032364,19.5314672599441,0.1,0.833333333333333,0.909090909090909,3,4
"magic_niab",44,100,25,4,"old",0,Inf,0.1,1,1,0,0
"magic_niab",44,100,25,4,"br",0,20.1516583336667,0.1,0.869565217391304,0.952380952380952,4,6
"magic_niab",44,100,25,4,"reiter",0,20.1516583336667,0.1,0.869565217391304,0.952380952380952,4,6
"magic_niab",44,100,25,5,"old",0.0318570103364934,Inf,0.1,0.866666666666667,1,2,2
"magic_niab",44,100,25,5,"br",0.033625179301548,19.4737705638676,0.1,0.733333333333333,0.846153846153846,6,8
"magic_niab",44,100,25,5,"reiter",0.033625179301548,19.7883174680445,0.1,0.733333333333333,0.846153846153846,6,8
"magic_niab",44,100,25,6,"old",0.0219284930604385,Inf,0.1,0.866666666666667,0.928571428571429,3,5
"magic_niab",44,100,25,6,"br",0.0215869276637549,19.7111384231217,0.1,0.733333333333333,0.846153846153846,6,10
"magic_niab",44,100,25,6,"reiter",0.0215869276637549,19.9403943006003,0.1,0.733333333333333,0.846153846153846,6,10
"magic_niab",44,100,25,7,"old",0.0511093028594937,Inf,0.1,0.789473684210526,0.882352941176471,6,9
"magic_niab",44,100,25,7,"br",0.0528046358323939,19.0974096929801,0.1,0.631578947368421,0.8,10,15
"magic_niab",44,100,25,7,"reiter",0.0528046358323939,19.6035410190777,0.1,0.631578947368421,0.8,10,15
"magic_niab",44,100,25,8,"old",0.0177048857287283,Inf,0.1,1,1,0,0
"magic_niab",44,100,25,8,"br",0.0188134206133535,19.7370149201407,0.1,0.727272727272727,1,3,6
"magic_niab",44,100,25,8,"reiter",0.0188134206133535,19.9385009657834,0.1,0.727272727272727,1,3,6
"magic_niab",44,100,25,9,"old",0.0465810912233435,Inf,0.1,0.923076923076923,0.857142857142857,3,5
"magic_niab",44,100,25,9,"br",0.0481593469763125,19.1903878601453,0.1,0.846153846153846,0.846153846153846,4,8
"magic_niab",44,100,25,9,"reiter",0.0481593469763125,19.6247825058539,0.1,0.846153846153846,0.846153846153846,4,8
"magic_niab",44,100,25,10,"old",0.0532297418924174,Inf,0.1,0.75,0.9,4,5
"magic_niab",44,100,25,10,"br",0.0560287227852844,18.9944807220679,0.1,0.583333333333333,0.875,6,8
"magic_niab",44,100,25,10,"reiter",0.0560287227852844,19.5396259996783,0.1,0.583333333333333,0.875,6,8
"magic_niab",44,100,25,1,"old",0.122750751049178,Inf,0.5,0.181818181818182,0.285714285714286,14,14
"magic_niab",44,100,25,1,"br",0.128124913284167,17.5509449472124,0.5,0.181818181818182,0.666666666666667,10,10
"magic_niab",44,100,25,1,"reiter",0.128124913284167,18.8600443731307,0.5,0.181818181818182,0.666666666666667,10,10
"magic_niab",44,100,25,2,"old",0.149345981477436,Inf,0.5,0.588235294117647,1,7,8
"magic_niab",44,100,25,2,"br",0.150577700912301,17.1126959245701,0.5,0.470588235294118,0.888888888888889,10,12
"magic_niab",44,100,25,2,"reiter",0.150577700912301,18.5668896746697,0.5,0.470588235294118,0.888888888888889,10,12
"magic_niab",44,100,25,3,"old",0.109207082748815,Inf,0.5,0.5,1,6,8
"magic_niab",44,100,25,3,"br",0.113481332562858,17.8442344036688,0.5,0.416666666666667,0.714285714285714,9,12
"magic_niab",44,100,25,3,"reiter",0.113481332562858,19.0044829307777,0.5,0.416666666666667,0.714285714285714,9,12
"magic_niab",44,100,25,4,"old",0.103012170259763,Inf,0.5,0.466666666666667,0.875,9,12
"magic_niab",44,100,25,4,"br",0.10869560034306,17.9493470288015,0.5,0.4,0.6,13,15
"magic_niab",44,100,25,4,"reiter",0.10869560034306,19.0174969961581,0.5,0.4,0.6,13,15
"magic_niab",44,100,25,5,"old",0.0896621137476397,Inf,0.5,0.666666666666667,0.8,9,13
"magic_niab",44,100,25,5,"br",0.0935330684576281,18.2734104012357,0.5,0.555555555555556,0.909090909090909,9,13
"magic_niab",44,100,25,5,"reiter",0.0935330684576281,19.2330669928652,0.5,0.555555555555556,0.909090909090909,9,13
"magic_niab",44,100,25,6,"old",0.150548565750502,Inf,0.5,0.454545454545455,0.909090909090909,13,17
"magic_niab",44,100,25,6,"br",0.153242277662539,17.0289486442626,0.5,0.454545454545455,1,12,15
"magic_niab",44,100,25,6,"reiter",0.153242277662539,18.5645320756195,0.5,0.454545454545455,1,12,15
"magic_niab",44,100,25,7,"old",0.0994152307434215,Inf,0.5,0.583333333333333,0.7,8,11
"magic_niab",44,100,25,7,"br",0.103979203412281,18.0547530355981,0.5,0.583333333333333,0.875,6,9
"magic_niab",44,100,25,7,"reiter",0.103979203412281,19.077028155904,0.5,0.583333333333333,0.875,6,9
"magic_niab",44,100,25,8,"old",0.146192951092655,Inf,0.5,0.545454545454545,1,10,14
"magic_niab",44,100,25,8,"br",0.149059479545452,17.1060212718802,0.5,0.5,1,11,14
"magic_niab",44,100,25,8,"reiter",0.149059479545452,18.6076676870083,0.5,0.5,1,11,14
"magic_niab",44,100,25,9,"old",0.117719089563191,Inf,0.5,0.714285714285714,0.909090909090909,5,7
"magic_niab",44,100,25,9,"br",0.121445114158663,17.6849345921638,0.5,0.571428571428571,1,6,7
"magic_niab",44,100,25,9,"reiter",0.121445114158663,18.9255421854582,0.5,0.571428571428571,1,6,7
"magic_niab",44,100,25,10,"old",0.102456490599704,Inf,0.5,0.6,0.6,8,10
"magic_niab",44,100,25,10,"br",0.10689434235826,17.9482024341972,0.5,0.6,0.6,8,11
"magic_niab",44,100,25,10,"reiter",0.10689434235826,19.0705300859942,0.5,0.6,0.6,8,11
"magic_niab",44,100,25,1,"old",0.139578247380053,Inf,0.9,0.5,1,10,11
"magic_niab",44,100,25,1,"br",0.1450198944514,17.1852922255781,0.9,0.3,0.857142857142857,15,16
"magic_niab",44,100,25,1,"reiter",0.1450198944514,18.6431289877013,0.9,0.3,0.857142857142857,15,16
"magic_niab",44,100,25,2,"old",0.18953875807761,Inf,0.9,0.277777777777778,0.714285714285714,15,18
"magic_niab",44,100,25,2,"br",0.195425054912318,16.1832909002485,0.9,0.277777777777778,0.833333333333333,14,17
"magic_niab",44,100,25,2,"reiter",0.195425054912318,18.1381779122282,0.9,0.277777777777778,0.833333333333333,14,17
"magic_niab",44,100,25,3,"old",0.198406076440006,Inf,0.9,0.266666666666667,0.571428571428571,14,16
"magic_niab",44,100,25,3,"br",0.201059655651652,16.0607497375174,0.9,0.266666666666667,0.666666666666667,13,15
"magic_niab",44,100,25,3,"reiter",0.201059655651652,18.0849119897444,0.9,0.266666666666667,0.666666666666667,13,15
"magic_niab",44,100,25,4,"old",0.183442597408421,Inf,0.9,0.352941176470588,0.6,15,20
"magic_niab",44,100,25,4,"br",0.18567516451684,16.3694755838124,0.9,0.352941176470588,0.75,13,17
"magic_niab",44,100,25,4,"reiter",0.18567516451684,18.2381997225927,0.9,0.352941176470588,0.75,13,17
"magic_niab",44,100,25,5,"old",0.160420407469905,Inf,0.9,0.6,0.818181818181818,8,9
"magic_niab",44,100,25,5,"br",0.166333089801482,16.7384954790954,0.9,0.533333333333333,0.888888888888889,8,10
"magic_niab",44,100,25,5,"reiter",0.166333089801482,18.4168918267847,0.9,0.533333333333333,0.888888888888889,8,10
"magic_niab",44,100,25,6,"old",0.198246736270819,Inf,0.9,0.6,0.9,7,9
"magic_niab",44,100,25,6,"br",0.202418260781527,16.0097634775266,0.9,0.4,0.857142857142857,10,11
"magic_niab",44,100,25,6,"reiter",0.202418260781527,18.0581471908313,0.9,0.4,0.857142857142857,10,11
"magic_niab",44,100,25,7,"old",0.183298641512908,Inf,0.9,0.357142857142857,0.714285714285714,11,12
"magic_niab",44,100,25,7,"br",0.187667228798221,16.3171834240523,0.9,0.285714285714286,0.8,11,13
"magic_niab",44,100,25,7,"reiter",0.187667228798221,18.1823622100053,0.9,0.285714285714286,0.8,11,13
"magic_niab",44,100,25,8,"old",0.190740047935619,Inf,0.9,0.357142857142857,0.625,12,12
"magic_niab",44,100,25,8,"br",0.192308311433548,16.242124448754,0.9,0.214285714285714,0.75,12,14
"magic_niab",44,100,25,8,"reiter",0.192308311433548,18.1568528125502,0.9,0.214285714285714,0.75,12,14
"magic_niab",44,100,25,9,"old",0.193185397278096,Inf,0.9,0.181818181818182,0.5,11,13
"magic_niab",44,100,25,9,"br",0.19752664216075,16.1293620171384,0.9,0.0909090909090909,0.5,11,12
"magic_niab",44,100,25,9,"reiter",0.19752664216075,18.1114887690202,0.9,0.0909090909090909,0.5,11,12
"magic_niab",44,100,25,10,"old",0.187945974419899,Inf,0.9,0.363636363636364,0.5,11,12
"magic_niab",44,100,25,10,"br",0.192458247292193,16.2497661198891,0.9,0.272727272727273,0.5,11,12
"magic_niab",44,100,25,10,"reiter",0.192458247292193,18.1949569250901,0.9,0.272727272727273,0.5,11,12
"magic_niab",44,10,500,1,"old",0.00333491700187587,Inf,0.1,1,1,0,0
"magic_niab",44,10,500,1,"br",0.00333898305400432,490.06033716064,0.1,0.970588235294118,1,2,3
"magic_niab",44,10,500,1,"reiter",0.00333898305400432,490.161288192566,0.1,0.970588235294118,1,2,3
"magic_niab",44,10,500,2,"old",0.00519600129852126,Inf,0.1,0.971830985915493,0.985714285714286,3,5
"magic_niab",44,10,500,2,"br",0.00520181325837537,488.95710572913,0.1,0.971830985915493,1,2,4
"magic_niab",44,10,500,2,"reiter",0.00520181325837537,488.653848385001,0.1,0.971830985915493,1,2,4
"magic_niab",44,10,500,3,"old",0.00456650029328685,Inf,0.1,0.966101694915254,0.982758620689655,3,3
"magic_niab",44,10,500,3,"br",0.00456650029328685,489.505338141884,0.1,0.966101694915254,0.982758620689655,3,3
"magic_niab",44,10,500,3,"reiter",0.00456650029328685,489.449307076639,0.1,0.966101694915254,0.982758620689655,3,3
"magic_niab",44,10,500,4,"old",0.00514363246025414,Inf,0.1,0.971830985915493,0.958333333333333,5,6
"magic_niab",44,10,500,4,"br",0.00515100671805936,488.637476254977,0.1,0.971830985915493,0.958333333333333,5,6
"magic_niab",44,10,500,4,"reiter",0.00515100671805936,487.479263641281,0.1,0.971830985915493,0.958333333333333,5,6
"magic_niab",44,10,500,5,"old",0.00321339701308223,Inf,0.1,0.954545454545455,1,3,4
"magic_niab",44,10,500,5,"br",0.00320253881977995,490.722218023114,0.1,0.954545454545455,1,3,4
"magic_niab",44,10,500,5,"reiter",0.00320253881977995,490.845164014723,0.1,0.954545454545455,1,3,4
"magic_niab",44,10,500,6,"old",0.00513252331465491,Inf,0.1,0.986666666666667,0.948717948717949,5,5
"magic_niab",44,10,500,6,"br",0.00512925752762814,488.643514026369,0.1,0.973333333333333,0.935897435897436,7,10
"magic_niab",44,10,500,6,"reiter",0.00512925752762814,487.684490689784,0.1,0.973333333333333,0.935897435897436,7,10
"magic_niab",44,10,500,7,"old",0.00525689270799575,Inf,0.1,0.984375,1,1,1
"magic_niab",44,10,500,7,"br",0.00524984521264012,489.000839282604,0.1,0.984375,1,1,1
"magic_niab",44,10,500,7,"reiter",0.00524984521264012,488.679337437224,0.1,0.984375,1,1,1
"magic_niab",44,10,500,8,"old",0.00553327182966457,Inf,0.1,0.985294117647059,0.985294117647059,2,3
"magic_niab",44,10,500,8,"br",0.00557358136680658,488.288959327205,0.1,0.955882352941177,0.984848484848485,4,5
"magic_niab",44,10,500,8,"reiter",0.00557358136680658,487.424634734618,0.1,0.955882352941177,0.984848484848485,4,5
"magic_niab",44,10,500,9,"old",0.00591943895674802,Inf,0.1,0.968253968253968,0.91044776119403,8,12
"magic_niab",44,10,500,9,"br",0.00592295402663622,488.160866474947,0.1,0.968253968253968,0.91044776119403,8,12
"magic_niab",44,10,500,9,"reiter",0.00592295402663622,487.271187508294,0.1,0.968253968253968,0.91044776119403,8,12
"magic_niab",44,10,500,10,"old",0.00370069790989444,Inf,0.1,0.987654320987654,0.987654320987654,2,2
"magic_niab",44,10,500,10,"br",0.00370453830368981,489.048629311241,0.1,0.987654320987654,0.987654320987654,2,2
"magic_niab",44,10,500,10,"reiter",0.00370453830368981,488.988259849263,0.1,0.987654320987654,0.987654320987654,2,2
"magic_niab",44,10,500,1,"old",0.0263939829147295,58497.2164439637,0.5,0.898550724637681,0.953846153846154,10,12
"magic_niab",44,10,500,1,"br",0.0264050536630848,459.049937761749,0.5,0.898550724637681,0.953846153846154,10,12
"magic_niab",44,10,500,1,"reiter",0.0263853052183872,436.610823482461,0.5,0.898550724637681,0.96875,9,10
"magic_niab",44,10,500,2,"old",0.0223562547212454,75707.2431273243,0.5,0.952380952380952,0.895522388059702,10,14
"magic_niab",44,10,500,2,"br",0.0223345749812905,465.765998361187,0.5,0.952380952380952,0.909090909090909,9,12
"magic_niab",44,10,500,2,"reiter",0.0223345749812905,449.066557993371,0.5,0.952380952380952,0.909090909090909,9,12
"magic_niab",44,10,500,3,"old",0.0258477042618998,119511.588836552,0.5,0.96875,0.925373134328358,7,8
"magic_niab",44,10,500,3,"br",0.0258299601199652,459.975930061876,0.5,0.96875,0.925373134328358,7,8
"magic_niab",44,10,500,3,"reiter",0.0258299601199652,437.951980267772,0.5,0.96875,0.925373134328358,7,8
