"","p","m","n","mean_lambda","df_correction_method","mean_df","recall","precision","hamming_distance","shd"
"91",33,10,100,0.0688541292525785,"old",175990.035305969,0.789473684210526,0.652173913043478,12,16
"92",33,100,100,0.0672005295941752,"old",2188420.3944818,0.789473684210526,0.652173913043478,12,15
"93",33,10,100,0.0848226765556512,"old",45808.1033973251,0.625,0.769230769230769,9,13
"94",33,100,100,0.0775542724780252,"old",360982.980125311,0.625,0.833333333333333,8,13
"95",33,10,100,0.0803418464594443,"old",94981.5916491926,0.65,0.722222222222222,12,17
"96",33,100,100,0.0734469874228621,"old",591655.384747286,0.7,0.823529411764706,9,13
"97",33,10,100,0.0821637888670089,"old",Inf,0.65,0.722222222222222,12,15
"98",33,100,100,0.0716925941865515,"old",Inf,0.7,0.736842105263158,11,14
"99",33,10,100,0.0747638772961424,"old",Inf,0.681818181818182,0.75,12,17
"100",33,100,100,0.0729945893791947,"old",Inf,0.727272727272727,0.695652173913043,13,19
"101",33,10,100,0.0745259021425633,"old",Inf,0.714285714285714,0.833333333333333,9,15
"102",33,100,100,0.0679355730408556,"old",Inf,0.761904761904762,0.888888888888889,7,11
"103",33,10,100,0.0722674553763629,"old",Inf,0.571428571428571,0.666666666666667,15,18
"104",33,100,100,0.0682162929429933,"old",Inf,0.619047619047619,0.722222222222222,13,16
"105",33,10,100,0.0780634957655194,"old",Inf,0.625,0.625,12,18
"106",33,100,100,0.069430661795986,"old",Inf,0.6875,0.6875,10,15
"107",33,10,100,0.0733523337874464,"old",Inf,0.833333333333333,0.869565217391304,7,9
"108",33,100,100,0.0711540467360455,"old",Inf,0.791666666666667,0.863636363636364,8,10
"109",33,10,100,0.0712697918832521,"old",Inf,0.882352941176471,0.882352941176471,4,5
"110",33,100,100,0.0674679488455149,"old",Inf,0.823529411764706,0.933333333333333,4,6
"111",33,10,100,0.0727747750059989,"old",Inf,0.521739130434783,0.705882352941177,16,21
"112",33,100,100,0.0697434085866496,"old",Inf,0.478260869565217,0.733333333333333,16,19
"113",33,10,100,0.0830369723995542,"old",Inf,0.684210526315789,0.866666666666667,8,13
"114",33,100,100,0.0751213621537574,"old",Inf,0.631578947368421,0.75,11,16
"115",33,10,100,0.0733465476077878,"old",320226.782023205,0.807692307692308,0.807692307692308,10,12
"116",33,100,100,0.068674159257518,"old",1336033.93794837,0.769230769230769,0.8,11,13
"117",33,10,100,0.0780659730079563,"old",Inf,0.608695652173913,0.666666666666667,16,20
"118",33,100,100,0.0727052966619948,"old",Inf,0.565217391304348,0.619047619047619,18,22
"119",33,10,100,0.0704243414366517,"old",Inf,0.695652173913043,0.888888888888889,9,14
"120",33,100,100,0.0641966628239136,"old",Inf,0.608695652173913,0.875,11,16
"121",33,10,100,0.072645754950775,"old",Inf,0.739130434782609,0.80952380952381,10,17
"122",33,100,100,0.068363449673011,"old",Inf,0.739130434782609,0.85,9,14
"123",33,10,100,0.0719215393980815,"old",356873.519156474,0.705882352941177,0.6,13,17
"124",33,100,100,0.0662631143203371,"old",823965.841735102,0.705882352941177,0.6,13,15
"125",33,10,100,0.0725664635478294,"old",22520.2315852072,0.842105263157895,0.8,7,9
"126",33,100,100,0.0718131400989694,"old",176325.531065053,0.894736842105263,0.85,5,7
"127",33,10,100,0.0815447674466397,"old",Inf,0.611111111111111,0.785714285714286,10,13
"128",33,100,100,0.0711543827001929,"old",Inf,0.666666666666667,0.8,9,10
"129",33,10,100,0.0733604651984721,"old",Inf,0.80952380952381,0.894736842105263,6,10
"130",33,100,100,0.0688366915267432,"old",Inf,0.714285714285714,0.75,11,12
"131",33,10,100,0.0654689481248998,"old",Inf,0.857142857142857,0.6,10,13
"132",33,100,100,0.0631073400796004,"old",Inf,0.714285714285714,0.526315789473684,13,16
"133",33,10,100,0.0776217494164772,"old",Inf,0.6875,0.785714285714286,8,9
"134",33,100,100,0.0718137193060974,"old",Inf,0.6875,0.846153846153846,7,8
"135",33,10,100,0.0734448831007852,"old",Inf,0.523809523809524,0.733333333333333,14,18
"136",33,100,100,0.0673521904654415,"old",Inf,0.571428571428571,0.631578947368421,16,18
"137",33,10,100,0.064286344627962,"old",Inf,0.727272727272727,0.842105263157895,9,11
"138",33,100,100,0.0674386644493524,"old",Inf,0.681818181818182,0.882352941176471,9,12
"139",33,10,100,0.0641170299964947,"old",Inf,0.909090909090909,0.769230769230769,8,10
