"","p","m","n","mean_lambda","df_correction_method","mean_df","recall","precision","hamming_distance","shd"
"200",33,1000,100,NA,"reiter",NA,0.333333333333333,0.75,14,16
"201",33,1,100,NA,NA,NA,0.473684210526316,0.36,26,31
"202",33,10,100,NA,"old",NA,0.210526315789474,1,15,18
"203",33,10,100,NA,"br",NA,0.368421052631579,0.7,15,21
"204",33,10,100,NA,"reiter",NA,0.368421052631579,0.7,15,21
"205",33,100,100,NA,"old",NA,0.421052631578947,0.666666666666667,15,20
"206",33,100,100,NA,"br",NA,0.421052631578947,0.666666666666667,15,20
"207",33,100,100,NA,"reiter",NA,0.421052631578947,0.666666666666667,15,20
"208",33,1000,100,NA,"old",NA,0.526315789473684,0.666666666666667,14,20
"209",33,1000,100,NA,"br",NA,0.473684210526316,0.692307692307692,14,19
"210",33,1000,100,NA,"reiter",NA,0.473684210526316,0.692307692307692,14,19
"211",33,1,100,NA,NA,NA,0.4,0.296296296296296,31,33
"212",33,10,100,NA,"old",NA,0.25,0.625,18,21
"213",33,10,100,NA,"br",NA,0.35,0.7,16,18
"214",33,10,100,NA,"reiter",NA,0.3,0.75,16,18
"215",33,100,100,NA,"old",NA,0.35,0.777777777777778,15,17
"216",33,100,100,NA,"br",NA,0.35,0.777777777777778,15,17
"217",33,100,100,NA,"reiter",NA,0.35,0.777777777777778,15,17
"218",33,1000,100,NA,"old",NA,0.45,0.9,12,14
"219",33,1000,100,NA,"br",NA,0.4,0.888888888888889,13,16
"220",33,1000,100,NA,"reiter",NA,0.45,0.9,12,15
"221",33,1,100,NA,NA,NA,0.526315789473684,0.416666666666667,23,30
"222",33,10,100,NA,"old",NA,0.263157894736842,1,14,17
"223",33,10,100,NA,"br",NA,0.368421052631579,0.636363636363636,16,21
"224",33,10,100,NA,"reiter",NA,0.315789473684211,0.6,17,21
"225",33,100,100,NA,"old",NA,0.315789473684211,0.666666666666667,16,20
"226",33,100,100,NA,"br",NA,0.315789473684211,0.666666666666667,16,20
"227",33,100,100,NA,"reiter",NA,0.315789473684211,0.666666666666667,16,20
"228",33,1000,100,NA,"old",NA,0.421052631578947,0.666666666666667,15,17
"229",33,1000,100,NA,"br",NA,0.421052631578947,0.727272727272727,14,16
"230",33,1000,100,NA,"reiter",NA,0.421052631578947,0.727272727272727,14,16
"231",33,1,100,NA,NA,NA,0.62962962962963,0.62962962962963,20,27
"232",33,10,100,NA,"old",NA,0.37037037037037,1,17,27
"233",33,10,100,NA,"br",NA,0.444444444444444,0.857142857142857,17,29
"234",33,10,100,NA,"reiter",NA,0.407407407407407,0.916666666666667,17,28
"235",33,100,100,NA,"old",NA,0.481481481481481,0.928571428571429,15,19
"236",33,100,100,NA,"br",NA,0.481481481481481,0.928571428571429,15,19
"237",33,100,100,NA,"reiter",NA,0.481481481481481,0.928571428571429,15,19
"238",33,1000,100,NA,"old",NA,0.481481481481481,0.928571428571429,15,19
"239",33,1000,100,NA,"br",NA,0.481481481481481,0.928571428571429,15,19
"240",33,1000,100,NA,"reiter",NA,0.481481481481481,0.928571428571429,15,19
"241",33,1,100,NA,NA,NA,0.571428571428571,0.363636363636364,30,33
"242",33,10,100,NA,"old",NA,0.428571428571429,0.9,13,18
"243",33,10,100,NA,"br",NA,0.523809523809524,0.785714285714286,13,17
"244",33,10,100,NA,"reiter",NA,0.523809523809524,0.916666666666667,11,15
"245",33,100,100,NA,"old",NA,0.428571428571429,0.642857142857143,17,20
"246",33,100,100,NA,"br",NA,0.428571428571429,0.692307692307692,16,19
"247",33,100,100,NA,"reiter",NA,0.428571428571429,0.692307692307692,16,19
"248",33,1000,100,NA,"old",NA,0.476190476190476,0.666666666666667,16,19
"249",33,1000,100,NA,"br",NA,0.428571428571429,0.642857142857143,17,20
"250",33,1000,100,NA,"reiter",NA,0.428571428571429,0.642857142857143,17,20
"251",33,1,100,NA,NA,NA,0.45,0.3,32,36
"252",33,10,100,NA,"old",NA,0.25,0.714285714285714,17,22
"253",33,10,100,NA,"br",NA,0.4,0.666666666666667,16,19
"254",33,10,100,NA,"reiter",NA,0.4,0.666666666666667,16,19
"255",33,100,100,NA,"old",NA,0.45,0.642857142857143,16,20
"256",33,100,100,NA,"br",NA,0.45,0.642857142857143,16,20
"257",33,100,100,NA,"reiter",NA,0.45,0.642857142857143,16,20
"258",33,1000,100,NA,"old",NA,0.45,0.642857142857143,16,20
"259",33,1000,100,NA,"br",NA,0.45,0.642857142857143,16,20
"260",33,1000,100,NA,"reiter",NA,0.45,0.642857142857143,16,20
"261",33,1,100,NA,NA,NA,0.619047619047619,0.464285714285714,23,26
"262",33,10,100,NA,"old",NA,0.238095238095238,0.714285714285714,18,20
"263",33,10,100,NA,"br",NA,0.571428571428571,0.75,13,15
"264",33,10,100,NA,"reiter",NA,0.523809523809524,0.6875,15,17
"265",33,100,100,NA,"old",NA,0.476190476190476,0.714285714285714,15,17
"266",33,100,100,NA,"br",NA,0.476190476190476,0.714285714285714,15,17
"267",33,100,100,NA,"reiter",NA,0.476190476190476,0.714285714285714,15,17
"268",33,1000,100,NA,"old",NA,0.523809523809524,0.733333333333333,14,15
"269",33,1000,100,NA,"br",NA,0.476190476190476,0.666666666666667,16,17
"270",33,1000,100,NA,"reiter",NA,0.476190476190476,0.714285714285714,15,16
"271",33,1,100,NA,NA,NA,0.6,0.48,21,24
"272",33,10,100,NA,"old",NA,0.4,0.666666666666667,16,18
"273",33,10,100,NA,"br",NA,0.55,0.647058823529412,15,19
"274",33,10,100,NA,"reiter",NA,0.55,0.647058823529412,15,19
"275",33,100,100,NA,"old",NA,0.45,0.642857142857143,16,18
"276",33,100,100,NA,"br",NA,0.45,0.642857142857143,16,18
"277",33,100,100,NA,"reiter",NA,0.45,0.642857142857143,16,18
"278",33,1000,100,NA,"old",NA,0.5,0.625,16,19
"279",33,1000,100,NA,"br",NA,0.5,0.625,16,19
"280",33,1000,100,NA,"reiter",NA,0.5,0.625,16,19
"281",33,1,100,NA,NA,NA,0.478260869565217,0.354838709677419,32,35
"282",33,10,100,NA,"old",NA,0.217391304347826,0.714285714285714,20,25
"283",33,10,100,NA,"br",NA,0.304347826086957,0.583333333333333,21,26
"284",33,10,100,NA,"reiter",NA,0.260869565217391,0.545454545454545,22,26
"285",33,100,100,NA,"old",NA,0.304347826086957,0.583333333333333,21,26
"286",33,100,100,NA,"br",NA,0.304347826086957,0.7,19,23
"287",33,100,100,NA,"reiter",NA,0.304347826086957,0.583333333333333,21,26
"288",33,1000,100,NA,"old",NA,0.304347826086957,0.538461538461538,22,27
"289",33,1000,100,NA,"br",NA,0.304347826086957,0.636363636363636,20,26
"290",33,1000,100,NA,"reiter",NA,0.304347826086957,0.636363636363636,20,24
"291",33,1,100,NA,NA,NA,0.473684210526316,0.346153846153846,27,29
"292",33,10,100,NA,"old",NA,0.210526315789474,0.8,16,18
"293",33,10,100,NA,"br",NA,0.473684210526316,0.75,13,16
"294",33,10,100,NA,"reiter",NA,0.473684210526316,0.75,13,16
"295",33,100,100,NA,"old",NA,0.473684210526316,0.818181818181818,12,14
"296",33,100,100,NA,"br",NA,0.473684210526316,0.818181818181818,12,14
"297",33,100,100,NA,"reiter",NA,0.473684210526316,0.818181818181818,12,14
"298",33,1000,100,NA,"old",NA,0.526315789473684,0.833333333333333,11,12
"299",33,1000,100,NA,"br",NA,0.526315789473684,0.833333333333333,11,12
"300",33,1000,100,NA,"reiter",NA,0.526315789473684,0.833333333333333,11,12
"301",33,1,100,NA,NA,NA,0.588235294117647,0.344827586206897,26,29
"302",33,10,100,NA,"old",NA,0.470588235294118,1,9,15
"303",33,10,100,NA,"br",NA,0.588235294117647,0.769230769230769,10,16
"304",33,10,100,NA,"reiter",NA,0.529411764705882,0.75,11,16
"305",33,100,100,NA,"old",NA,0.647058823529412,0.846153846153846,8,12
"306",33,100,100,NA,"br",NA,0.588235294117647,0.833333333333333,9,13
"307",33,100,100,NA,"reiter",NA,0.647058823529412,0.916666666666667,7,11
"308",33,1000,100,NA,"old",NA,0.647058823529412,0.733333333333333,10,14
"309",33,1000,100,NA,"br",NA,0.647058823529412,0.733333333333333,10,14
"310",33,1000,100,NA,"reiter",NA,0.647058823529412,0.785714285714286,9,13
"311",33,1,100,NA,NA,NA,0.636363636363636,0.518518518518518,21,25
"312",33,10,100,NA,"old",NA,0.318181818181818,1,15,21
"313",33,10,100,NA,"br",NA,0.409090909090909,0.9,14,19
"314",33,10,100,NA,"reiter",NA,0.409090909090909,0.9,14,19
"315",33,100,100,NA,"old",NA,0.454545454545455,0.909090909090909,13,18
"316",33,100,100,NA,"br",NA,0.363636363636364,0.888888888888889,15,20
"317",33,100,100,NA,"reiter",NA,0.409090909090909,0.9,14,20
"318",33,1000,100,NA,"old",NA,0.545454545454545,0.923076923076923,11,18
"319",33,1000,100,NA,"br",NA,0.454545454545455,0.909090909090909,13,20
"320",33,1000,100,NA,"reiter",NA,0.454545454545455,0.909090909090909,13,20
"321",33,1,100,NA,NA,NA,0.6,0.48,21,24
"322",33,10,100,NA,"old",NA,0.3,0.857142857142857,15,20
"323",33,10,100,NA,"br",NA,0.5,0.714285714285714,14,21
"324",33,10,100,NA,"reiter",NA,0.4,0.666666666666667,16,21
"325",33,100,100,NA,"old",NA,0.5,0.833333333333333,12,17
"326",33,100,100,NA,"br",NA,0.5,0.833333333333333,12,17
"327",33,100,100,NA,"reiter",NA,0.5,0.833333333333333,12,17
"328",33,1000,100,NA,"old",NA,0.45,0.9,12,19
"329",33,1000,100,NA,"br",NA,0.5,0.909090909090909,11,18
"330",33,1000,100,NA,"reiter",NA,0.5,0.909090909090909,11,18
"331",33,1,100,NA,NA,NA,0.217391304347826,0.227272727272727,35,37
"332",33,10,100,NA,"old",NA,0.0869565217391304,0.666666666666667,22,23
"333",33,10,100,NA,"br",NA,0.173913043478261,0.571428571428571,22,26
"334",33,10,100,NA,"reiter",NA,0.173913043478261,0.571428571428571,22,26
"335",33,100,100,NA,"old",NA,0.260869565217391,0.545454545454545,22,26
"336",33,100,100,NA,"br",NA,0.260869565217391,0.545454545454545,22,26
"337",33,100,100,NA,"reiter",NA,0.260869565217391,0.545454545454545,22,26
"338",33,1000,100,NA,"old",NA,0.260869565217391,0.5,23,27
"339",33,1000,100,NA,"br",NA,0.217391304347826,0.454545454545455,24,28
"340",33,1000,100,NA,"reiter",NA,0.217391304347826,0.454545454545455,24,28
"341",33,1,100,NA,NA,NA,0.526315789473684,0.37037037037037,26,31
"342",33,10,100,NA,"old",NA,0.315789473684211,1,13,19
"343",33,10,100,NA,"br",NA,0.578947368421053,0.785714285714286,11,14
"344",33,10,100,NA,"reiter",NA,0.578947368421053,0.785714285714286,11,14
"345",33,100,100,NA,"old",NA,0.473684210526316,0.9,11,16
"346",33,100,100,NA,"br",NA,0.473684210526316,0.9,11,16
"347",33,100,100,NA,"reiter",NA,0.473684210526316,0.9,11,16
"348",33,1000,100,NA,"old",NA,0.526315789473684,0.909090909090909,10,16
"349",33,1000,100,NA,"br",NA,0.473684210526316,1,10,15
"350",33,1000,100,NA,"reiter",NA,0.526315789473684,0.909090909090909,10,16
"351",33,1,100,NA,NA,NA,0.421052631578947,0.307692307692308,29,34
"352",33,10,100,NA,"old",NA,0.105263157894737,0.666666666666667,18,20
"353",33,10,100,NA,"br",NA,0.263157894736842,0.714285714285714,16,21
"354",33,10,100,NA,"reiter",NA,0.263157894736842,0.625,17,22
"355",33,100,100,NA,"old",NA,0.263157894736842,0.625,17,22
"356",33,100,100,NA,"br",NA,0.263157894736842,0.625,17,22
"357",33,100,100,NA,"reiter",NA,0.263157894736842,0.625,17,22
"358",33,1000,100,NA,"old",NA,0.263157894736842,0.555555555555556,18,23
"359",33,1000,100,NA,"br",NA,0.263157894736842,0.555555555555556,18,23
"360",33,1000,100,NA,"reiter",NA,0.263157894736842,0.555555555555556,18,23
"361",33,1,100,NA,NA,NA,0.388888888888889,0.333333333333333,25,28
"362",33,10,100,NA,"old",NA,0.333333333333333,0.857142857142857,13,16
"363",33,10,100,NA,"br",NA,0.444444444444444,0.666666666666667,14,18
"364",33,10,100,NA,"reiter",NA,0.444444444444444,0.666666666666667,14,18
"365",33,100,100,NA,"old",NA,0.277777777777778,0.625,16,20
"366",33,100,100,NA,"br",NA,0.277777777777778,0.625,16,20
"367",33,100,100,NA,"reiter",NA,0.277777777777778,0.625,16,20
"368",33,1000,100,NA,"old",NA,0.277777777777778,0.833333333333333,14,18
"369",33,1000,100,NA,"br",NA,0.277777777777778,0.833333333333333,14,18
"370",33,1000,100,NA,"reiter",NA,0.277777777777778,0.833333333333333,14,18
"371",33,1,100,NA,NA,NA,0.631578947368421,0.4,25,32
"372",33,10,100,NA,"old",NA,0.368421052631579,0.777777777777778,14,19
"373",33,10,100,NA,"br",NA,0.421052631578947,0.727272727272727,14,19
"374",33,10,100,NA,"reiter",NA,0.421052631578947,0.727272727272727,14,19
"375",33,100,100,NA,"old",NA,0.473684210526316,0.818181818181818,12,18
"376",33,100,100,NA,"br",NA,0.473684210526316,0.818181818181818,12,18
"377",33,100,100,NA,"reiter",NA,0.473684210526316,0.818181818181818,12,18
"378",33,1000,100,NA,"old",NA,0.473684210526316,0.75,13,19
"379",33,1000,100,NA,"br",NA,0.473684210526316,0.818181818181818,12,18
"380",33,1000,100,NA,"reiter",NA,0.473684210526316,0.818181818181818,12,18
"381",33,1,100,NA,NA,NA,0.4375,0.233333333333333,32,34
"382",33,10,100,NA,"old",NA,0.1875,1,13,14
"383",33,10,100,NA,"br",NA,0.5,0.666666666666667,12,13
"384",33,10,100,NA,"reiter",NA,0.375,0.6,14,16
"385",33,100,100,NA,"old",NA,0.25,0.5,16,18
"386",33,100,100,NA,"br",NA,0.1875,0.428571428571429,17,19
"387",33,100,100,NA,"reiter",NA,0.25,0.5,16,18
"388",33,1000,100,NA,"old",NA,0.375,0.545454545454545,15,17
"389",33,1000,100,NA,"br",NA,0.3125,0.5,16,17
"390",33,1000,100,NA,"reiter",NA,0.3125,0.5,16,17
"391",33,1,100,NA,NA,NA,0.608695652173913,0.466666666666667,25,28
"392",33,10,100,NA,"old",NA,0.304347826086957,0.538461538461538,22,27
"393",33,10,100,NA,"br",NA,0.434782608695652,0.588235294117647,20,24
"394",33,10,100,NA,"reiter",NA,0.434782608695652,0.588235294117647,20,24
"395",33,100,100,NA,"old",NA,0.434782608695652,0.714285714285714,17,18
"396",33,100,100,NA,"br",NA,0.434782608695652,0.714285714285714,17,18
"397",33,100,100,NA,"reiter",NA,0.434782608695652,0.714285714285714,17,18
"398",33,1000,100,NA,"old",NA,0.434782608695652,0.769230769230769,16,17
"399",33,1000,100,NA,"br",NA,0.434782608695652,0.769230769230769,16,17
"400",33,1000,100,NA,"reiter",NA,0.434782608695652,0.769230769230769,16,17
"401",33,1,100,NA,NA,NA,0.714285714285714,0.4,19,24
"402",33,10,100,NA,"old",NA,0.5,0.7,10,13
"403",33,10,100,NA,"br",NA,0.642857142857143,0.692307692307692,9,11
"404",33,10,100,NA,"reiter",NA,0.571428571428571,0.666666666666667,10,12
"405",33,100,100,NA,"old",NA,0.642857142857143,0.75,8,9
"406",33,100,100,NA,"br",NA,0.642857142857143,0.75,8,9
"407",33,100,100,NA,"reiter",NA,0.642857142857143,0.75,8,9
"408",33,1000,100,NA,"old",NA,0.714285714285714,0.714285714285714,8,10
"409",33,1000,100,NA,"br",NA,0.642857142857143,0.75,8,12
"410",33,1000,100,NA,"reiter",NA,0.642857142857143,0.692307692307692,9,11
"411",33,1,100,NA,NA,NA,0.521739130434783,0.428571428571429,27,31
"412",33,10,100,NA,"old",NA,0.217391304347826,0.714285714285714,20,22
"413",33,10,100,NA,"br",NA,0.260869565217391,0.666666666666667,20,23
"414",33,10,100,NA,"reiter",NA,0.260869565217391,0.666666666666667,20,23
"415",33,100,100,NA,"old",NA,0.434782608695652,0.769230769230769,16,19
"416",33,100,100,NA,"br",NA,0.434782608695652,0.833333333333333,15,18
"417",33,100,100,NA,"reiter",NA,0.434782608695652,0.769230769230769,16,19
"418",33,1000,100,NA,"old",NA,0.478260869565217,0.785714285714286,15,18
"419",33,1000,100,NA,"br",NA,0.391304347826087,0.818181818181818,16,20
"420",33,1000,100,NA,"reiter",NA,0.391304347826087,0.818181818181818,16,20
"421",33,1,100,NA,NA,NA,0.6,0.413793103448276,25,28
"422",33,10,100,NA,"old",NA,0.25,0.833333333333333,16,18
"423",33,10,100,NA,"br",NA,0.3,0.666666666666667,17,20
"424",33,10,100,NA,"reiter",NA,0.25,0.625,18,22
"425",33,100,100,NA,"old",NA,0.35,0.777777777777778,15,17
"426",33,100,100,NA,"br",NA,0.35,0.777777777777778,15,17
"427",33,100,100,NA,"reiter",NA,0.35,0.777777777777778,15,17
"428",33,1000,100,NA,"old",NA,0.4,0.727272727272727,15,17
"429",33,1000,100,NA,"br",NA,0.4,0.888888888888889,13,16
"430",33,1000,100,NA,"reiter",NA,0.45,0.75,14,17
"431",33,1,100,NA,NA,NA,0.72,0.642857142857143,17,24
"432",33,10,100,NA,"old",NA,0.32,0.888888888888889,18,22
"433",33,10,100,NA,"br",NA,0.52,0.866666666666667,14,19
"434",33,10,100,NA,"reiter",NA,0.52,0.866666666666667,14,19
"435",33,100,100,NA,"old",NA,0.56,0.823529411764706,14,19
"436",33,100,100,NA,"br",NA,0.52,0.8125,15,19
"437",33,100,100,NA,"reiter",NA,0.56,0.823529411764706,14,19
"438",33,1000,100,NA,"old",NA,0.56,0.823529411764706,14,19
"439",33,1000,100,NA,"br",NA,0.56,0.823529411764706,14,19
"440",33,1000,100,NA,"reiter",NA,0.56,0.823529411764706,14,19
"441",33,1,100,NA,NA,NA,0.6,0.375,21,27
"442",33,10,100,NA,"old",NA,0.4,0.857142857142857,10,14
"443",33,10,100,NA,"br",NA,0.6,0.692307692307692,10,11
"444",33,10,100,NA,"reiter",NA,0.533333333333333,0.666666666666667,11,12
"445",33,100,100,NA,"old",NA,0.466666666666667,0.7,11,13
"446",33,100,100,NA,"br",NA,0.466666666666667,0.7,11,13
"447",33,100,100,NA,"reiter",NA,0.466666666666667,0.7,11,13
"448",33,1000,100,NA,"old",NA,0.466666666666667,0.7,11,13
"449",33,1000,100,NA,"br",NA,0.466666666666667,0.7,11,13
"450",33,1000,100,NA,"reiter",NA,0.466666666666667,0.7,11,13
"451",33,1,100,NA,NA,NA,0.631578947368421,0.363636363636364,28,31
"452",33,10,100,NA,"old",NA,0.263157894736842,0.833333333333333,15,17
"453",33,10,100,NA,"br",NA,0.315789473684211,0.6,17,20
"454",33,10,100,NA,"reiter",NA,0.315789473684211,0.6,17,19
"455",33,100,100,NA,"old",NA,0.526315789473684,0.625,15,18
"456",33,100,100,NA,"br",NA,0.473684210526316,0.642857142857143,15,18
"457",33,100,100,NA,"reiter",NA,0.526315789473684,0.666666666666667,14,17
"458",33,1000,100,NA,"old",NA,0.421052631578947,0.615384615384615,16,18
"459",33,1000,100,NA,"br",NA,0.421052631578947,0.615384615384615,16,18
"460",33,1000,100,NA,"reiter",NA,0.421052631578947,0.615384615384615,16,18
"461",33,1,100,NA,NA,NA,0.5,0.296296296296296,27,33
"462",33,10,100,NA,"old",NA,0.3125,0.714285714285714,13,17
"463",33,10,100,NA,"br",NA,0.375,0.666666666666667,13,18
"464",33,10,100,NA,"reiter",NA,0.375,0.666666666666667,13,18
"465",33,100,100,NA,"old",NA,0.1875,0.6,15,18
"466",33,100,100,NA,"br",NA,0.25,0.666666666666667,14,17
"467",33,100,100,NA,"reiter",NA,0.1875,0.6,15,18
"468",33,1000,100,NA,"old",NA,0.375,0.6,14,18
"469",33,1000,100,NA,"br",NA,0.375,0.6,14,18
"470",33,1000,100,NA,"reiter",NA,0.375,0.6,14,18
"471",33,1,100,NA,NA,NA,0.55,0.354838709677419,29,34
"472",33,10,100,NA,"old",NA,0.3,0.75,16,18
"473",33,10,100,NA,"br",NA,0.45,0.692307692307692,15,19
"474",33,10,100,NA,"reiter",NA,0.45,0.75,14,18
"475",33,100,100,NA,"old",NA,0.45,0.818181818181818,13,16
"476",33,100,100,NA,"br",NA,0.45,0.818181818181818,13,16
"477",33,100,100,NA,"reiter",NA,0.45,0.818181818181818,13,16
"478",33,1000,100,NA,"old",NA,0.5,0.833333333333333,12,16
"479",33,1000,100,NA,"br",NA,0.45,0.818181818181818,13,17
"480",33,1000,100,NA,"reiter",NA,0.45,0.818181818181818,13,17
"481",33,1,100,NA,NA,NA,0.5,0.357142857142857,28,31
"482",33,10,100,NA,"old",NA,0.4,0.8,14,19
"483",33,10,100,NA,"br",NA,0.65,0.764705882352941,11,16
"484",33,10,100,NA,"reiter",NA,0.6,0.705882352941177,13,18
"485",33,100,100,NA,"old",NA,0.5,0.714285714285714,14,17
"486",33,100,100,NA,"br",NA,0.5,0.714285714285714,14,17
"487",33,100,100,NA,"reiter",NA,0.5,0.714285714285714,14,17
"488",33,1000,100,NA,"old",NA,0.55,0.733333333333333,13,16
"489",33,1000,100,NA,"br",NA,0.55,0.733333333333333,13,16
"490",33,1000,100,NA,"reiter",NA,0.55,0.733333333333333,13,16
"491",33,1,100,NA,NA,NA,0.545454545454545,0.413793103448276,27,31
"492",33,10,100,NA,"old",NA,0.272727272727273,0.75,18,21
"493",33,10,100,NA,"br",NA,0.363636363636364,0.727272727272727,17,22
"494",33,10,100,NA,"reiter",NA,0.363636363636364,0.8,16,21
"495",33,100,100,NA,"old",NA,0.5,0.846153846153846,13,18
"496",33,100,100,NA,"br",NA,0.409090909090909,0.818181818181818,15,20
"497",33,100,100,NA,"reiter",NA,0.5,0.846153846153846,13,18
"498",33,1000,100,NA,"old",NA,0.454545454545455,0.769230769230769,15,19
"499",33,1000,100,NA,"br",NA,0.454545454545455,0.833333333333333,14,20
"500",33,1000,100,NA,"reiter",NA,0.5,0.846153846153846,13,18
"501",33,1,100,NA,NA,NA,0.523809523809524,0.34375,31,36
"502",33,10,100,NA,"old",NA,0.19047619047619,0.8,18,20
"503",33,10,100,NA,"br",NA,0.285714285714286,0.545454545454545,20,23
"504",33,10,100,NA,"reiter",NA,0.285714285714286,0.6,19,22
"505",33,100,100,NA,"old",NA,0.333333333333333,0.875,15,17
"506",33,100,100,NA,"br",NA,0.285714285714286,0.857142857142857,16,19
"507",33,100,100,NA,"reiter",NA,0.333333333333333,0.875,15,17
"508",33,1000,100,NA,"old",NA,0.333333333333333,0.7,17,19
"509",33,1000,100,NA,"br",NA,0.285714285714286,0.75,17,19
"510",33,1000,100,NA,"reiter",NA,0.285714285714286,0.75,17,19
"511",33,1,100,NA,NA,NA,0.666666666666667,0.482758620689655,22,25
"512",33,10,100,NA,"old",NA,0.238095238095238,0.833333333333333,17,20
"513",33,10,100,NA,"br",NA,0.428571428571429,0.9,13,19
"514",33,10,100,NA,"reiter",NA,0.428571428571429,0.9,13,19
"515",33,100,100,NA,"old",NA,0.380952380952381,0.8,15,20
"516",33,100,100,NA,"br",NA,0.380952380952381,0.8,15,20
"517",33,100,100,NA,"reiter",NA,0.380952380952381,0.8,15,20
"518",33,1000,100,NA,"old",NA,0.380952380952381,0.8,15,20
"519",33,1000,100,NA,"br",NA,0.380952380952381,0.8,15,20
"520",33,1000,100,NA,"reiter",NA,0.380952380952381,0.8,15,20
"521",33,1,100,NA,NA,NA,0.625,0.416666666666667,20,23
"522",33,10,100,NA,"old",NA,0.1875,0.75,14,17
"523",33,10,100,NA,"br",NA,0.25,0.5,16,18
"524",33,10,100,NA,"reiter",NA,0.25,0.5,16,18
"525",33,100,100,NA,"old",NA,0.375,0.6,14,17
"526",33,100,100,NA,"br",NA,0.375,0.6,14,17
"527",33,100,100,NA,"reiter",NA,0.375,0.6,14,17
"528",33,1000,100,NA,"old",NA,0.375,0.666666666666667,13,16
"529",33,1000,100,NA,"br",NA,0.3125,0.625,14,16
"530",33,1000,100,NA,"reiter",NA,0.375,0.666666666666667,13,16
"531",33,1,100,NA,NA,NA,0.375,0.333333333333333,33,37
"532",33,10,100,NA,"old",NA,0.291666666666667,0.777777777777778,19,21
"533",33,10,100,NA,"br",NA,0.458333333333333,0.6875,18,22
"534",33,10,100,NA,"reiter",NA,0.458333333333333,0.6875,18,22
"535",33,100,100,NA,"old",NA,0.458333333333333,0.785714285714286,16,18
"536",33,100,100,NA,"br",NA,0.458333333333333,0.785714285714286,16,18
"537",33,100,100,NA,"reiter",NA,0.458333333333333,0.785714285714286,16,18
"538",33,1000,100,NA,"old",NA,0.5,0.8,15,18
"539",33,1000,100,NA,"br",NA,0.458333333333333,0.785714285714286,16,20
"540",33,1000,100,NA,"reiter",NA,0.458333333333333,0.785714285714286,16,20
"541",33,1,100,NA,NA,NA,0.411764705882353,0.225806451612903,34,36
"542",33,10,100,NA,"old",NA,0.411764705882353,1,10,15
"543",33,10,100,NA,"br",NA,0.294117647058824,0.454545454545455,18,22
"544",33,10,100,NA,"reiter",NA,0.235294117647059,0.4,19,23
"545",33,100,100,NA,"old",NA,0.470588235294118,0.727272727272727,12,15
"546",33,100,100,NA,"br",NA,0.411764705882353,0.777777777777778,12,16
"547",33,100,100,NA,"reiter",NA,0.411764705882353,0.7,13,17
"548",33,1000,100,NA,"old",NA,0.529411764705882,0.692307692307692,12,16
"549",33,1000,100,NA,"br",NA,0.529411764705882,0.75,11,15
"550",33,1000,100,NA,"reiter",NA,0.529411764705882,0.75,11,15
"551",33,1,100,NA,NA,NA,0.478260869565217,0.423076923076923,27,31
"552",33,10,100,NA,"old",NA,0.0869565217391304,0.5,23,25
"553",33,10,100,NA,"br",NA,0.260869565217391,0.666666666666667,20,22
"554",33,10,100,NA,"reiter",NA,0.260869565217391,0.666666666666667,20,22
"555",33,100,100,NA,"old",NA,0.260869565217391,0.666666666666667,20,22
"556",33,100,100,NA,"br",NA,0.260869565217391,0.666666666666667,20,22
"557",33,100,100,NA,"reiter",NA,0.260869565217391,0.666666666666667,20,22
"558",33,1000,100,NA,"old",NA,0.304347826086957,0.777777777777778,18,22
"559",33,1000,100,NA,"br",NA,0.260869565217391,0.75,19,22
"560",33,1000,100,NA,"reiter",NA,0.260869565217391,0.75,19,22
"561",33,1,100,NA,NA,NA,0.473684210526316,0.321428571428571,29,33
"562",33,10,100,NA,"old",NA,0.368421052631579,0.875,13,17
"563",33,10,100,NA,"br",NA,0.578947368421053,0.846153846153846,10,14
"564",33,10,100,NA,"reiter",NA,0.526315789473684,0.833333333333333,11,16
"565",33,100,100,NA,"old",NA,0.368421052631579,0.636363636363636,16,19
"566",33,100,100,NA,"br",NA,0.368421052631579,0.636363636363636,16,19
"567",33,100,100,NA,"reiter",NA,0.368421052631579,0.636363636363636,16,19
"568",33,1000,100,NA,"old",NA,0.526315789473684,0.666666666666667,14,19
"569",33,1000,100,NA,"br",NA,0.421052631578947,0.666666666666667,15,19
"570",33,1000,100,NA,"reiter",NA,0.421052631578947,0.666666666666667,15,19
"571",33,1,100,NA,NA,NA,0.538461538461538,0.411764705882353,32,34
"572",33,10,100,NA,"old",NA,0.269230769230769,0.777777777777778,21,23
"573",33,10,100,NA,"br",NA,0.423076923076923,0.6875,20,23
"574",33,10,100,NA,"reiter",NA,0.423076923076923,0.6875,20,23
"575",33,100,100,NA,"old",NA,0.461538461538462,0.75,18,23
"576",33,100,100,NA,"br",NA,0.461538461538462,0.857142857142857,16,21
"577",33,100,100,NA,"reiter",NA,0.461538461538462,0.8,17,22
"578",33,1000,100,NA,"old",NA,0.461538461538462,0.8,17,22
"579",33,1000,100,NA,"br",NA,0.461538461538462,0.857142857142857,16,21
"580",33,1000,100,NA,"reiter",NA,0.461538461538462,0.857142857142857,16,21
"581",33,1,100,NA,NA,NA,0.608695652173913,0.466666666666667,25,27
"582",33,10,100,NA,"old",NA,0.304347826086957,1,16,19
