"","p","m","alpha","run_time"
"1400",90,10,0.01,0.0228877067565918
"1401",90,100,0.01,0.0338711738586426
"1402",90,100,0.01,0.0398714542388916
"1403",90,100,0.01,0.0323669910430908
"1404",90,100,0.01,0.0325422286987305
"1405",90,100,0.01,0.0330817699432373
"1406",90,100,0.01,0.0351417064666748
"1407",90,100,0.01,0.0440821647644043
"1408",90,100,0.01,0.0616269111633301
"1409",90,100,0.01,0.033876895904541
"1410",90,100,0.01,0.0332040786743164
"1411",90,100,0.01,0.0333549976348877
"1412",90,100,0.01,0.0348911285400391
"1413",90,100,0.01,0.0463292598724365
"1414",90,100,0.01,0.0544209480285645
"1415",90,100,0.01,0.0336220264434814
"1416",90,100,0.01,0.0338654518127441
"1417",90,100,0.01,0.0329074859619141
"1418",90,100,0.01,0.0324106216430664
"1419",90,100,0.01,0.0322966575622559
"1420",90,100,0.01,0.0436251163482666
"1421",90,100,0.01,0.0330123901367188
"1422",90,100,0.01,0.0328269004821777
"1423",90,100,0.01,0.0328588485717773
"1424",90,100,0.01,0.0326728820800781
"1425",90,100,0.01,0.0438041687011719
"1426",90,100,0.01,0.0332303047180176
"1427",90,100,0.01,0.0326182842254639
"1428",90,100,0.01,0.0326516628265381
"1429",90,100,0.01,0.0323886871337891
"1430",90,100,0.01,0.0415472984313965
"1431",90,100,0.01,0.0324950218200684
"1432",90,100,0.01,0.0325272083282471
"1433",90,100,0.01,0.0331273078918457
"1434",90,100,0.01,0.0526587963104248
"1435",90,100,0.01,0.0322988033294678
"1436",90,100,0.01,0.0331947803497314
"1437",90,100,0.01,0.0324063301086426
"1438",90,100,0.01,0.0323286056518555
"1439",90,100,0.01,0.0322487354278564
"1440",90,100,0.01,0.0475995540618896
"1441",90,100,0.01,0.0328099727630615
"1442",90,100,0.01,0.0326447486877441
"1443",90,100,0.01,0.032468318939209
"1444",90,100,0.01,0.0327215194702148
"1445",90,100,0.01,0.0453431606292725
"1446",90,100,0.01,0.0348682403564453
"1447",90,100,0.01,0.0340733528137207
"1448",90,100,0.01,0.0332825183868408
"1449",90,100,0.01,0.0326938629150391
"1450",90,100,0.01,0.0446960926055908
"1451",90,100,0.01,0.0348701477050781
"1452",90,100,0.01,0.0334651470184326
"1453",90,100,0.01,0.0346596240997314
"1454",90,100,0.01,0.0456750392913818
"1455",90,100,0.01,0.0338912010192871
"1456",90,100,0.01,0.0351696014404297
"1457",90,100,0.01,0.0333328247070312
"1458",90,100,0.01,0.0626473426818848
"1459",90,100,0.01,0.0335874557495117
"1460",90,100,0.01,0.0347199440002441
"1461",90,100,0.01,0.0346102714538574
"1462",90,100,0.01,0.0436255931854248
"1463",90,100,0.01,0.0615012645721436
"1464",90,100,0.01,0.035489559173584
"1465",90,100,0.01,0.0429732799530029
"1466",90,100,0.01,0.0335359573364258
"1467",90,100,0.01,0.0412404537200928
"1468",90,100,0.01,0.04538893699646
"1469",90,100,0.01,0.0508997440338135
"1470",90,100,0.01,0.0331659317016602
"1471",90,100,0.01,0.0345628261566162
"1472",90,100,0.01,0.0332105159759521
"1473",90,100,0.01,0.0327985286712646
"1474",90,100,0.01,0.0483214855194092
"1475",90,100,0.01,0.0322449207305908
"1476",90,100,0.01,0.0328414440155029
"1477",90,100,0.01,0.0327610969543457
"1478",90,100,0.01,0.0334203243255615
"1479",90,100,0.01,0.0450649261474609
"1480",90,100,0.01,0.0323598384857178
"1481",90,100,0.01,0.0324161052703857
"1482",90,100,0.01,0.0332901477813721
"1483",90,100,0.01,0.0518062114715576
"1484",90,100,0.01,0.0328347682952881
"1485",90,100,0.01,0.0324287414550781
"1486",90,100,0.01,0.0330765247344971
"1487",90,100,0.01,0.0322549343109131
"1488",90,100,0.01,0.0324611663818359
"1489",90,100,0.01,0.0472533702850342
"1490",90,100,0.01,0.0321159362792969
"1491",90,100,0.01,0.0324900150299072
"1492",90,100,0.01,0.0320775508880615
"1493",90,100,0.01,0.0322961807250977
"1494",90,100,0.01,0.0467953681945801
"1495",90,100,0.01,0.0331554412841797
"1496",90,100,0.01,0.0328614711761475
"1497",90,100,0.01,0.0327558517456055
"1498",90,100,0.01,0.0331048965454102
"1499",90,100,0.01,0.0460505485534668
"1500",90,100,0.01,0.0324466228485107
"1501",90,1000,0.01,0.212453126907349
"1502",90,1000,0.01,0.409391164779663
"1503",90,1000,0.01,0.234229803085327
"1504",90,1000,0.01,0.263725996017456
"1505",90,1000,0.01,0.238999128341675
"1506",90,1000,0.01,0.261279821395874
"1507",90,1000,0.01,0.287174463272095
"1508",90,1000,0.01,0.235170364379883
"1509",90,1000,0.01,0.260851144790649
"1510",90,1000,0.01,0.269991159439087
"1511",90,1000,0.01,0.41933798789978
"1512",90,1000,0.01,0.239017724990845
"1513",90,1000,0.01,0.262295007705688
"1514",90,1000,0.01,0.2411208152771
"1515",90,1000,0.01,0.261378288269043
"1516",90,1000,0.01,0.41348123550415
"1517",90,1000,0.01,0.241632699966431
"1518",90,1000,0.01,0.265433311462402
"1519",90,1000,0.01,0.239462614059448
"1520",90,1000,0.01,0.280991792678833
"1521",90,1000,0.01,0.239915132522583
"1522",90,1000,0.01,0.266372919082642
"1523",90,1000,0.01,0.289911508560181
"1524",90,1000,0.01,0.237131834030151
"1525",90,1000,0.01,0.265685081481934
"1526",90,1000,0.01,0.271136283874512
"1527",90,1000,0.01,0.413031101226807
"1528",90,1000,0.01,0.241215705871582
"1529",90,1000,0.01,0.263142824172974
"1530",90,1000,0.01,0.234029531478882
"1531",90,1000,0.01,0.263946056365967
"1532",90,1000,0.01,0.288985252380371
"1533",90,1000,0.01,0.239039659500122
"1534",90,1000,0.01,0.262202024459839
"1535",90,1000,0.01,0.413825273513794
"1536",90,1000,0.01,0.236665964126587
"1537",90,1000,0.01,0.272431135177612
"1538",90,1000,0.01,0.233610391616821
"1539",90,1000,0.01,0.261894464492798
"1540",90,1000,0.01,0.30787205696106
"1541",90,1000,0.01,0.243465900421143
"1542",90,1000,0.01,0.274313926696777
"1543",90,1000,0.01,0.279401779174805
"1544",90,1000,0.01,0.424094200134277
"1545",90,1000,0.01,0.240511178970337
"1546",90,1000,0.01,0.272876501083374
"1547",90,1000,0.01,0.242751836776733
"1548",90,1000,0.01,0.264057397842407
"1549",90,1000,0.01,0.287218332290649
"1550",90,1000,0.01,0.23833703994751
"1551",90,1000,0.01,0.260565757751465
"1552",90,1000,0.01,0.266098737716675
"1553",90,1000,0.01,0.412812232971191
"1554",90,1000,0.01,0.236393690109253
"1555",90,1000,0.01,0.261775016784668
"1556",90,1000,0.01,0.231635570526123
"1557",90,1000,0.01,0.266864776611328
"1558",90,1000,0.01,0.292358160018921
"1559",90,1000,0.01,0.233525991439819
"1560",90,1000,0.01,0.2637038230896
"1561",90,1000,0.01,0.269809484481812
"1562",90,1000,0.01,0.414408206939697
"1563",90,1000,0.01,0.235740661621094
"1564",90,1000,0.01,0.26251745223999
"1565",90,1000,0.01,0.235629558563232
"1566",90,1000,0.01,0.258704900741577
"1567",90,1000,0.01,0.283177614212036
"1568",90,1000,0.01,0.238492488861084
"1569",90,1000,0.01,0.264099597930908
"1570",90,1000,0.01,0.268581867218018
"1571",90,1000,0.01,0.409748315811157
"1572",90,1000,0.01,0.230786085128784
"1573",90,1000,0.01,0.267463207244873
"1574",90,1000,0.01,0.236237525939941
"1575",90,1000,0.01,0.26143217086792
"1576",90,1000,0.01,0.281588077545166
"1577",90,1000,0.01,0.24247407913208
"1578",90,1000,0.01,0.261507034301758
"1579",90,1000,0.01,0.271824598312378
"1580",90,1000,0.01,0.413067102432251
"1581",90,1000,0.01,0.235449552536011
"1582",90,1000,0.01,0.267362833023071
"1583",90,1000,0.01,0.239933013916016
"1584",90,1000,0.01,0.281903982162476
"1585",90,1000,0.01,0.242074489593506
"1586",90,1000,0.01,0.265963077545166
"1587",90,1000,0.01,0.287797212600708
"1588",90,1000,0.01,0.240032434463501
"1589",90,1000,0.01,0.2665114402771
"1590",90,1000,0.01,0.416791200637817
"1591",90,1000,0.01,0.235603332519531
"1592",90,1000,0.01,0.261496305465698
"1593",90,1000,0.01,0.234961032867432
"1594",90,1000,0.01,0.260632753372192
"1595",90,1000,0.01,0.290981769561768
"1596",90,1000,0.01,0.240393161773682
"1597",90,1000,0.01,0.262252569198608
"1598",90,1000,0.01,0.273116111755371
"1599",90,1000,0.01,0.414593458175659
"1600",90,1000,0.01,0.238160848617554
"1601",90,1,0.05,0.0283637046813965
"1602",90,1,0.05,0.0298511981964111
"1603",90,1,0.05,0.031165599822998
"1604",90,1,0.05,0.0329763889312744
"1605",90,1,0.05,0.0394542217254639
"1606",90,1,0.05,0.0278556346893311
"1607",90,1,0.05,0.0288801193237305
"1608",90,1,0.05,0.0279688835144043
"1609",90,1,0.05,0.0275187492370605
"1610",90,1,0.05,0.0274927616119385
"1611",90,1,0.05,0.0277602672576904
"1612",90,1,0.05,0.028792142868042
"1613",90,1,0.05,0.0282063484191895
"1614",90,1,0.05,0.217421531677246
"1615",90,1,0.05,0.0273013114929199
"1616",90,1,0.05,0.0278046131134033
"1617",90,1,0.05,0.0273768901824951
"1618",90,1,0.05,0.0276570320129395
"1619",90,1,0.05,0.0278229713439941
"1620",90,1,0.05,0.0286073684692383
"1621",90,1,0.05,0.0282609462738037
"1622",90,1,0.05,0.0302882194519043
"1623",90,1,0.05,0.0281047821044922
"1624",90,1,0.05,0.0407071113586426
"1625",90,1,0.05,0.0289125442504883
"1626",90,1,0.05,0.0281040668487549
"1627",90,1,0.05,0.0277209281921387
"1628",90,1,0.05,0.0278458595275879
"1629",90,1,0.05,0.0285756587982178
"1630",90,1,0.05,0.0278444290161133
"1631",90,1,0.05,0.0275697708129883
"1632",90,1,0.05,0.0290930271148682
"1633",90,1,0.05,0.0274105072021484
"1634",90,1,0.05,0.040778636932373
"1635",90,1,0.05,0.0298244953155518
"1636",90,1,0.05,0.0281004905700684
"1637",90,1,0.05,0.0276288986206055
"1638",90,1,0.05,0.027789831161499
"1639",90,1,0.05,0.0282037258148193
"1640",90,1,0.05,0.0276873111724854
"1641",90,1,0.05,0.0274887084960938
"1642",90,1,0.05,0.0297234058380127
"1643",90,1,0.05,0.0405728816986084
"1644",90,1,0.05,0.0278677940368652
"1645",90,1,0.05,0.0298943519592285
"1646",90,1,0.05,0.0279889106750488
"1647",90,1,0.05,0.0277173519134521
"1648",90,1,0.05,0.0275866985321045
"1649",90,1,0.05,0.0281522274017334
"1650",90,1,0.05,0.02774977684021
"1651",90,1,0.05,0.0274875164031982
"1652",90,1,0.05,0.0296990871429443
"1653",90,1,0.05,0.0404253005981445
"1654",90,1,0.05,0.0279421806335449
"1655",90,1,0.05,0.0297353267669678
"1656",90,1,0.05,0.0280215740203857
"1657",90,1,0.05,0.0277304649353027
"1658",90,1,0.05,0.0277597904205322
"1659",90,1,0.05,0.0283520221710205
"1660",90,1,0.05,0.0275120735168457
"1661",90,1,0.05,0.0275132656097412
"1662",90,1,0.05,0.029395580291748
"1663",90,1,0.05,0.0405840873718262
"1664",90,1,0.05,0.0278828144073486
"1665",90,1,0.05,0.0290405750274658
"1666",90,1,0.05,0.028052806854248
"1667",90,1,0.05,0.0276477336883545
"1668",90,1,0.05,0.0280022621154785
"1669",90,1,0.05,0.0277993679046631
"1670",90,1,0.05,0.0275862216949463
"1671",90,1,0.05,0.0276951789855957
"1672",90,1,0.05,0.0280051231384277
"1673",90,1,0.05,0.0411128997802734
"1674",90,1,0.05,0.0283675193786621
"1675",90,1,0.05,0.0280640125274658
"1676",90,1,0.05,0.0281832218170166
"1677",90,1,0.05,0.0277824401855469
"1678",90,1,0.05,0.0298118591308594
"1679",90,1,0.05,0.0280346870422363
"1680",90,1,0.05,0.0276632308959961
"1681",90,1,0.05,0.027808666229248
"1682",90,1,0.05,0.0413153171539307
"1683",90,1,0.05,0.028423547744751
"1684",90,1,0.05,0.0283157825469971
"1685",90,1,0.05,0.0279920101165771
"1686",90,1,0.05,0.0289647579193115
"1687",90,1,0.05,0.0287678241729736
"1688",90,1,0.05,0.0308876037597656
"1689",90,1,0.05,0.0302231311798096
"1690",90,1,0.05,0.0281929969787598
"1691",90,1,0.05,0.0284996032714844
"1692",90,1,0.05,0.0418314933776855
"1693",90,1,0.05,0.0282726287841797
"1694",90,1,0.05,0.0283803939819336
"1695",90,1,0.05,0.0282125473022461
"1696",90,1,0.05,0.0304973125457764
"1697",90,1,0.05,0.028449535369873
"1698",90,1,0.05,0.028583288192749
"1699",90,1,0.05,0.0284225940704346
"1700",90,1,0.05,0.0292503833770752
"1701",90,10,0.05,0.0471420288085938
"1702",90,10,0.05,0.048879861831665
"1703",90,10,0.05,0.046597957611084
"1704",90,10,0.05,0.0486547946929932
"1705",90,10,0.05,0.045799732208252
"1706",90,10,0.05,0.0445408821105957
"1707",90,10,0.05,0.0441064834594727
"1708",90,10,0.05,0.0584897994995117
"1709",90,10,0.05,0.0420565605163574
"1710",90,10,0.05,0.0442438125610352
"1711",90,10,0.05,0.0437154769897461
"1712",90,10,0.05,0.0426473617553711
"1713",90,10,0.05,0.0439698696136475
"1714",90,10,0.05,0.0425331592559814
"1715",90,10,0.05,0.0428311824798584
"1716",90,10,0.05,0.0440065860748291
"1717",90,10,0.05,0.0577306747436523
"1718",90,10,0.05,0.0428802967071533
"1719",90,10,0.05,0.0422604084014893
"1720",90,10,0.05,0.0419356822967529
"1721",90,10,0.05,0.0437512397766113
"1722",90,10,0.05,0.0410330295562744
"1723",90,10,0.05,0.0422780513763428
"1724",90,10,0.05,0.0414705276489258
"1725",90,10,0.05,0.0576026439666748
"1726",90,10,0.05,0.0413544178009033
"1727",90,10,0.05,0.0427291393280029
"1728",90,10,0.05,0.0414135456085205
"1729",90,10,0.05,0.0407276153564453
"1730",90,10,0.05,0.0423839092254639
"1731",90,10,0.05,0.0425572395324707
"1732",90,10,0.05,0.0427896976470947
"1733",90,10,0.05,0.0415284633636475
"1734",90,10,0.05,0.056337833404541
"1735",90,10,0.05,0.0411341190338135
"1736",90,10,0.05,0.0435917377471924
"1737",90,10,0.05,0.0413215160369873
"1738",90,10,0.05,0.0438048839569092
"1739",90,10,0.05,0.0428307056427002
"1740",90,10,0.05,0.0408761501312256
"1741",90,10,0.05,0.0427193641662598
"1742",90,10,0.05,0.0674688816070557
"1743",90,10,0.05,0.0408694744110107
"1744",90,10,0.05,0.0424597263336182
"1745",90,10,0.05,0.0417120456695557
"1746",90,10,0.05,0.0425825119018555
"1747",90,10,0.05,0.0411376953125
"1748",90,10,0.05,0.0426762104034424
"1749",90,10,0.05,0.042015552520752
"1750",90,10,0.05,0.0415842533111572
"1751",90,10,0.05,0.0613698959350586
"1752",90,10,0.05,0.041400671005249
"1753",90,10,0.05,0.0423786640167236
"1754",90,10,0.05,0.0428738594055176
"1755",90,10,0.05,0.0427725315093994
"1756",90,10,0.05,0.0420248508453369
"1757",90,10,0.05,0.0418355464935303
"1758",90,10,0.05,0.0437726974487305
"1759",90,10,0.05,0.0591003894805908
"1760",90,10,0.05,0.0427253246307373
"1761",90,10,0.05,0.0420453548431396
"1762",90,10,0.05,0.0410974025726318
"1763",90,10,0.05,0.0427772998809814
"1764",90,10,0.05,0.0415000915527344
"1765",90,10,0.05,0.0422725677490234
"1766",90,10,0.05,0.0427780151367188
"1767",90,10,0.05,0.0773999691009521
"1768",90,10,0.05,0.043304443359375
"1769",90,10,0.05,0.0433769226074219
"1770",90,10,0.05,0.042618989944458
"1771",90,10,0.05,0.042712926864624
"1772",90,10,0.05,0.0427100658416748
"1773",90,10,0.05,0.042025089263916
"1774",90,10,0.05,0.0421366691589355
"1775",90,10,0.05,0.0445213317871094
"1776",90,10,0.05,0.0587007999420166
"1777",90,10,0.05,0.0446262359619141
"1778",90,10,0.05,0.0415434837341309
"1779",90,10,0.05,0.0429465770721436
"1780",90,10,0.05,0.0423266887664795
"1781",90,10,0.05,0.0410075187683105
"1782",90,10,0.05,0.041851282119751
"1783",90,10,0.05,0.0444211959838867
"1784",90,10,0.05,0.0426783561706543
"1785",90,10,0.05,0.0573980808258057
"1786",90,10,0.05,0.0432085990905762
"1787",90,10,0.05,0.04095458984375
"1788",90,10,0.05,0.0426795482635498
"1789",90,10,0.05,0.0425393581390381
"1790",90,10,0.05,0.0412383079528809
"1791",90,10,0.05,0.0427463054656982
"1792",90,10,0.05,0.0419487953186035
"1793",90,10,0.05,0.0428297519683838
"1794",90,10,0.05,0.0576872825622559
"1795",90,10,0.05,0.0420570373535156
"1796",90,10,0.05,0.042548656463623
"1797",90,10,0.05,0.0409438610076904
"1798",90,10,0.05,0.0421907901763916
"1799",90,10,0.05,0.0412819385528564
"1800",90,10,0.05,0.0423736572265625
"1801",90,100,0.05,0.2345871925354
"1802",90,100,0.05,0.195669889450073
"1803",90,100,0.05,0.182677984237671
"1804",90,100,0.05,0.180880546569824
"1805",90,100,0.05,0.360005378723145
"1806",90,100,0.05,0.18205451965332
"1807",90,100,0.05,0.18533730506897
"1808",90,100,0.05,0.181124687194824
"1809",90,100,0.05,0.187311410903931
"1810",90,100,0.05,0.19224214553833
"1811",90,100,0.05,0.188745737075806
"1812",90,100,0.05,0.195234298706055
"1813",90,100,0.05,0.196544885635376
"1814",90,100,0.05,0.217918157577515
"1815",90,100,0.05,0.18408203125
"1816",90,100,0.05,0.183253049850464
"1817",90,100,0.05,0.181329011917114
"1818",90,100,0.05,0.191539764404297
"1819",90,100,0.05,0.188477993011475
"1820",90,100,0.05,0.188765048980713
"1821",90,100,0.05,0.200409889221191
"1822",90,100,0.05,0.19230055809021
"1823",90,100,0.05,0.1939697265625
"1824",90,100,0.05,0.22136926651001
"1825",90,100,0.05,0.181968450546265
"1826",90,100,0.05,0.183309555053711
"1827",90,100,0.05,0.180911540985107
"1828",90,100,0.05,0.191651344299316
"1829",90,100,0.05,0.188686370849609
"1830",90,100,0.05,0.189028263092041
"1831",90,100,0.05,0.193945646286011
"1832",90,100,0.05,0.194393873214722
"1833",90,100,0.05,0.192866086959839
"1834",90,100,0.05,0.220109462738037
"1835",90,100,0.05,0.183006286621094
"1836",90,100,0.05,0.18329906463623
"1837",90,100,0.05,0.181569814682007
"1838",90,100,0.05,0.190717697143555
"1839",90,100,0.05,0.190096616744995
"1840",90,100,0.05,0.187914371490479
"1841",90,100,0.05,0.191611766815186
"1842",90,100,0.05,0.191523313522339
"1843",90,100,0.05,0.190966129302979
"1844",90,100,0.05,0.207231283187866
"1845",90,100,0.05,0.182653903961182
"1846",90,100,0.05,0.18114161491394
"1847",90,100,0.05,0.182970762252808
"1848",90,100,0.05,0.181005239486694
"1849",90,100,0.05,0.184105396270752
"1850",90,100,0.05,0.181773662567139
"1851",90,100,0.05,0.18326735496521
"1852",90,100,0.05,0.184357166290283
"1853",90,100,0.05,0.182144403457642
"1854",90,100,0.05,0.20268988609314
"1855",90,100,0.05,0.184635639190674
"1856",90,100,0.05,0.18171501159668
"1857",90,100,0.05,0.18397331237793
"1858",90,100,0.05,0.184800148010254
"1859",90,100,0.05,0.183033466339111
"1860",90,100,0.05,0.186295032501221
"1861",90,100,0.05,0.180988073348999
"1862",90,100,0.05,0.181038618087769
"1863",90,100,0.05,0.185451984405518
"1864",90,100,0.05,0.184798717498779
"1865",90,100,0.05,0.185497045516968
"1866",90,100,0.05,0.182400226593018
"1867",90,100,0.05,0.182798862457275
"1868",90,100,0.05,0.186858654022217
"1869",90,100,0.05,0.185675382614136
"1870",90,100,0.05,0.181970357894897
"1871",90,100,0.05,0.182759046554565
"1872",90,100,0.05,0.180981397628784
"1873",90,100,0.05,0.202362537384033
"1874",90,100,0.05,0.183605194091797
"1875",90,100,0.05,0.181276082992554
"1876",90,100,0.05,0.184170007705688
"1877",90,100,0.05,0.185127258300781
"1878",90,100,0.05,0.18334174156189
"1879",90,100,0.05,0.183571815490723
"1880",90,100,0.05,0.18295955657959
"1881",90,100,0.05,0.181863784790039
"1882",90,100,0.05,0.181809663772583
"1883",90,100,0.05,0.195164442062378
"1884",90,100,0.05,0.184967994689941
"1885",90,100,0.05,0.184433937072754
"1886",90,100,0.05,0.181676149368286
"1887",90,100,0.05,0.187054395675659
"1888",90,100,0.05,0.180871725082397
"1889",90,100,0.05,0.180759429931641
"1890",90,100,0.05,0.184788227081299
"1891",90,100,0.05,0.181158542633057
"1892",90,100,0.05,0.181641101837158
"1893",90,100,0.05,0.205650091171265
"1894",90,100,0.05,0.181602478027344
"1895",90,100,0.05,0.184763669967651
"1896",90,100,0.05,0.183058977127075
"1897",90,100,0.05,0.179888010025024
"1898",90,100,0.05,0.182318687438965
"1899",90,100,0.05,0.180815696716309
"1900",90,100,0.05,0.180294275283813
"1901",90,1000,0.05,1.64004421234131
"1902",90,1000,0.05,1.65054368972778
"1903",90,1000,0.05,1.82528924942017
"1904",90,1000,0.05,1.6882803440094
"1905",90,1000,0.05,1.68710350990295
"1906",90,1000,0.05,1.66106843948364
"1907",90,1000,0.05,1.83625388145447
"1908",90,1000,0.05,1.66915488243103
"1909",90,1000,0.05,1.67071175575256
"1910",90,1000,0.05,1.67103910446167
"1911",90,1000,0.05,1.66033625602722
"1912",90,1000,0.05,1.66268348693848
"1913",90,1000,0.05,1.66402125358582
"1914",90,1000,0.05,1.6681604385376
"1915",90,1000,0.05,1.66693067550659
"1916",90,1000,0.05,1.66560196876526
"1917",90,1000,0.05,1.67175006866455
"1918",90,1000,0.05,1.67152667045593
"1919",90,1000,0.05,1.80938649177551
"1920",90,1000,0.05,1.66039848327637
"1921",90,1000,0.05,1.66637349128723
"1922",90,1000,0.05,1.66998410224915
"1923",90,1000,0.05,1.66641402244568
"1924",90,1000,0.05,1.66018724441528
"1925",90,1000,0.05,1.66388344764709
"1926",90,1000,0.05,1.66570973396301
"1927",90,1000,0.05,1.66126871109009
"1928",90,1000,0.05,1.67203426361084
"1929",90,1000,0.05,1.6673264503479
"1930",90,1000,0.05,1.82305932044983
"1931",90,1000,0.05,1.66173219680786
"1932",90,1000,0.05,1.66433453559875
"1933",90,1000,0.05,1.67058110237122
"1934",90,1000,0.05,1.67470717430115
"1935",90,1000,0.05,1.65981936454773
"1936",90,1000,0.05,1.67980408668518
"1937",90,1000,0.05,1.6600923538208
"1938",90,1000,0.05,1.67160511016846
"1939",90,1000,0.05,1.66353225708008
"1940",90,1000,0.05,1.66758751869202
"1941",90,1000,0.05,1.6685848236084
"1942",90,1000,0.05,1.80827689170837
"1943",90,1000,0.05,1.66226935386658
"1944",90,1000,0.05,1.66215467453003
"1945",90,1000,0.05,1.66379737854004
"1946",90,1000,0.05,1.66388463973999
"1947",90,1000,0.05,1.65965867042542
"1948",90,1000,0.05,1.68510842323303
"1949",90,1000,0.05,1.66678524017334
"1950",90,1000,0.05,1.66886115074158
"1951",90,1000,0.05,1.66238760948181
"1952",90,1000,0.05,1.68187212944031
"1953",90,1000,0.05,1.66274619102478
"1954",90,1000,0.05,1.81032657623291
"1955",90,1000,0.05,1.66630053520203
"1956",90,1000,0.05,1.65831327438354
"1957",90,1000,0.05,1.65848326683044
"1958",90,1000,0.05,1.67062425613403
"1959",90,1000,0.05,1.65953946113586
"1960",90,1000,0.05,1.66772389411926
"1961",90,1000,0.05,1.65644121170044
"1962",90,1000,0.05,1.67187094688416
"1963",90,1000,0.05,1.67466259002686
"1964",90,1000,0.05,1.66249775886536
"1965",90,1000,0.05,1.81617450714111
"1966",90,1000,0.05,1.6693377494812
"1967",90,1000,0.05,1.66887903213501
"1968",90,1000,0.05,1.67134666442871
"1969",90,1000,0.05,1.67486834526062
"1970",90,1000,0.05,1.67213892936707
"1971",90,1000,0.05,1.67010378837585
"1972",90,1000,0.05,1.66769170761108
"1973",90,1000,0.05,1.67364072799683
"1974",90,1000,0.05,1.66178750991821
"1975",90,1000,0.05,1.66469097137451
"1976",90,1000,0.05,1.66531443595886
"1977",90,1000,0.05,1.81159424781799
"1978",90,1000,0.05,1.66342377662659
"1979",90,1000,0.05,1.66861414909363
"1980",90,1000,0.05,1.6665346622467
"1981",90,1000,0.05,1.66484665870667
"1982",90,1000,0.05,1.66200709342957
"1983",90,1000,0.05,1.66709065437317
"1984",90,1000,0.05,1.66189217567444
"1985",90,1000,0.05,1.66856670379639
"1986",90,1000,0.05,1.65981197357178
"1987",90,1000,0.05,1.67690229415894
"1988",90,1000,0.05,1.68462872505188
"1989",90,1000,0.05,1.81333947181702
"1990",90,1000,0.05,1.6645233631134
"1991",90,1000,0.05,1.67176175117493
"1992",90,1000,0.05,1.69475388526917
"1993",90,1000,0.05,1.66544795036316
"1994",90,1000,0.05,1.66550135612488
"1995",90,1000,0.05,1.66707897186279
"1996",90,1000,0.05,1.66693758964539
"1997",90,1000,0.05,1.66361618041992
"1998",90,1000,0.05,1.66130757331848
"1999",90,1000,0.05,1.67289018630981
"2000",90,1000,0.05,1.65614938735962
"2001",90,1,0.1,0.0566756725311279
"2002",90,1,0.1,0.0633819103240967
"2003",90,1,0.1,0.0628855228424072
"2004",90,1,0.1,0.0655481815338135
"2005",90,1,0.1,0.0564496517181396
"2006",90,1,0.1,0.0586063861846924
"2007",90,1,0.1,0.0551002025604248
"2008",90,1,0.1,0.0570323467254639
"2009",90,1,0.1,0.0551483631134033
"2010",90,1,0.1,0.0578572750091553
"2011",90,1,0.1,0.0675463676452637
"2012",90,1,0.1,0.0540666580200195
"2013",90,1,0.1,0.0516040325164795
"2014",90,1,0.1,0.052952766418457
"2015",90,1,0.1,0.0536141395568848
"2016",90,1,0.1,0.0548181533813477
"2017",90,1,0.1,0.0778486728668213
"2018",90,1,0.1,0.0534138679504395
"2019",90,1,0.1,0.0510513782501221
"2020",90,1,0.1,0.0519359111785889
"2021",90,1,0.1,0.051433801651001
"2022",90,1,0.1,0.0524189472198486
"2023",90,1,0.1,0.0544133186340332
"2024",90,1,0.1,0.0671911239624023
"2025",90,1,0.1,0.0526645183563232
"2026",90,1,0.1,0.0517125129699707
"2027",90,1,0.1,0.0522427558898926
"2028",90,1,0.1,0.051499605178833
"2029",90,1,0.1,0.0516378879547119
"2030",90,1,0.1,0.0519213676452637
"2031",90,1,0.1,0.0664043426513672
"2032",90,1,0.1,0.0530962944030762
"2033",90,1,0.1,0.0502619743347168
"2034",90,1,0.1,0.0515949726104736
"2035",90,1,0.1,0.0515460968017578
"2036",90,1,0.1,0.0518276691436768
"2037",90,1,0.1,0.0513579845428467
"2038",90,1,0.1,0.0659575462341309
"2039",90,1,0.1,0.0514147281646729
"2040",90,1,0.1,0.0533833503723145
"2041",90,1,0.1,0.0516040325164795
"2042",90,1,0.1,0.0509984493255615
"2043",90,1,0.1,0.0569941997528076
"2044",90,1,0.1,0.0521156787872314
"2045",90,1,0.1,0.0666115283966064
"2046",90,1,0.1,0.0538506507873535
"2047",90,1,0.1,0.0500009059906006
"2048",90,1,0.1,0.0516211986541748
"2049",90,1,0.1,0.05287766456604
"2050",90,1,0.1,0.0512197017669678
"2051",90,1,0.1,0.0513684749603271
"2052",90,1,0.1,0.0687010288238525
"2053",90,1,0.1,0.051762580871582
"2054",90,1,0.1,0.0499453544616699
"2055",90,1,0.1,0.0528886318206787
"2056",90,1,0.1,0.0511562824249268
"2057",90,1,0.1,0.0515244007110596
"2058",90,1,0.1,0.0514681339263916
"2059",90,1,0.1,0.232927083969116
"2060",90,1,0.1,0.0517094135284424
"2061",90,1,0.1,0.0533890724182129
"2062",90,1,0.1,0.0536463260650635
"2063",90,1,0.1,0.0621421337127686
"2064",90,1,0.1,0.0541925430297852
"2065",90,1,0.1,0.0511524677276611
"2066",90,1,0.1,0.0662429332733154
"2067",90,1,0.1,0.0515592098236084
"2068",90,1,0.1,0.0516519546508789
"2069",90,1,0.1,0.0509500503540039
"2070",90,1,0.1,0.0525069236755371
"2071",90,1,0.1,0.0516781806945801
